항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,007.1",837.5,867.3,"1,176.8","1,151.8",-2.1
*내수,391.7,,430.0,609.8,,
*수출,615.3,,437.3,567.0,,
매출원가,886.9,761.1,747.4,999.7,988.9,-1.1
매출총이익,120.2,76.3,119.8,177.2,162.9,-8.1
판매비와관리비,102.5,99.0,115.1,121.5,123.1,1.3
영업이익,17.7,-22.7,4.7,55.6,39.8,-28.5
*기타영업손익,,,,,,
영업이익(발표기준),17.7,-22.7,4.7,55.6,39.8,-28.5
*[구K-IFRS]영업이익,,,,,,
금융수익,5.9,6.5,7.6,6.9,7.3,4.7
금융원가,6.9,8.5,8.7,7.5,5.7,-23.1
기타영업외손익,-0.8,2.3,-0.7,-11.5,35.9,411.4
"종속기업,공동지배기업및관계기업관련손익",-1.2,-1.7,-0.1,-2.2,-0.1,96.3
법인세비용차감전계속사업이익,14.7,-24.0,2.8,41.4,77.2,86.3
법인세비용,9.4,-3.8,1.0,5.2,17.9,244.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,5.2,-20.2,1.8,36.2,59.2,63.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,5.2,-20.2,1.8,36.2,59.2,63.5
기타포괄이익,-3.6,-1.6,2.8,-0.6,3.3,686.7
총포괄이익,1.6,-21.8,4.6,35.6,62.6,75.5
*주당계속사업이익,33,-131,10,232,372,60
*주당순이익,33,-131,10,232,372,60
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,33,-131,10,232,372,60
*(지배주주지분)주당순이익,33,-131,10,232,372,60
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
