항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,096.4","1,016.6",955.0,972.4,970.1,-0.2
*내수,,,,,,
*수출,,,,,,
매출원가,850.6,667.8,732.8,666.9,708.1,6.2
매출총이익,245.8,348.8,222.2,305.5,262.0,-14.3
판매비와관리비,461.9,343.1,326.2,318.1,285.0,-10.4
영업이익,-216.1,5.6,-104.0,-12.6,-23.1,-82.9
*기타영업손익,,,,,,
영업이익(발표기준),-216.1,5.6,-104.0,-12.6,-23.1,-82.9
*[구K-IFRS]영업이익,,,,,,
금융수익,"2,296.3","1,263.0",235.5,553.0,843.9,52.6
금융원가,52.1,"2,469.9",473.7,558.5,787.1,40.9
기타영업외손익,-43.7,-20.1,-39.8,-94.0,-91.9,2.2
"종속기업,공동지배기업및관계기업관련손익",-37.0,-25.0,-14.0,-74.8,-102.6,-37.3
법인세비용차감전계속사업이익,"1,947.4","-1,246.4",-396.1,-187.0,-160.8,14.0
법인세비용,513.6,-293.7,-31.8,-24.1,24.8,203.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,"1,433.8",-952.7,-364.3,-162.8,-185.6,-14.0
중단사업이익,,,0.3,1.7,,
*중단사업법인세효과,,,0.3,,,
당기순이익,"1,433.8",-952.7,-364.0,-161.1,-185.6,-15.2
기타포괄이익,-153.9,-26.2,-13.7,-21.4,1.3,106.0
총포괄이익,"1,279.9",-978.9,-377.7,-182.5,-184.3,-1.0
*주당계속사업이익,"1,111",-738,-282,-93,-73,22
*주당순이익,"1,111",-738,-282,-92,-73,21
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,111",-738,-282,-93,-73,22
*(지배주주지분)주당순이익,"1,111",-738,-282,-92,-73,21
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
