항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"4,244.9","4,813.0","4,853.9","4,840.1","6,289.1",29.9
*내수,"3,505.6","4,099.8","4,046.6","3,955.7",,
*수출,739.3,713.2,807.3,884.5,,
매출원가,"3,708.9","4,335.8","4,337.6","4,240.1","5,716.0",34.8
매출총이익,536.0,477.2,516.3,600.0,573.2,-4.5
판매비와관리비,394.0,394.4,454.9,425.6,417.6,-1.9
영업이익,142.0,82.8,61.4,174.5,155.6,-10.8
*기타영업손익,,,,,,
영업이익(발표기준),142.0,82.8,61.4,174.5,155.6,-10.8
*[구K-IFRS]영업이익,,,,,,
금융수익,0.6,2.7,22.0,37.5,35.2,-6.1
금융원가,17.2,26.5,44.7,51.7,47.0,-9.1
기타영업외손익,45.7,17.9,-58.9,-20.0,24.5,222.7
"종속기업,공동지배기업및관계기업관련손익",0.3,-0.2,-1.1,-1.3,-0.8,41.4
법인세비용차감전계속사업이익,171.4,76.7,-21.3,139.0,167.5,20.5
법인세비용,72.7,33.7,55.5,75.5,55.0,-27.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,98.7,43.0,-76.8,63.5,112.5,77.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,98.7,43.0,-76.8,63.5,112.5,77.2
기타포괄이익,-10.4,0.1,-3.8,8.9,-3.4,-138.1
총포괄이익,88.3,43.1,-80.5,72.4,109.1,50.6
*주당계속사업이익,"15,083","7,011","-12,148",528,923,75
*주당순이익,"15,083","7,011","-12,148",528,923,75
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"15,083","7,011","-12,148",528,923,75
*(지배주주지분)주당순이익,"15,083","7,011","-12,148",528,923,75
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
