항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,773.9","1,769.3","1,661.8","1,501.7","1,737.7",15.7
*내수,490.6,540.0,535.0,471.9,,
*수출,"1,283.3","1,229.3","1,126.8","1,029.9",,
매출원가,"1,496.9","1,533.9","1,469.2","1,346.6","1,449.4",7.6
매출총이익,276.9,235.4,192.7,155.1,288.4,85.9
판매비와관리비,194.1,210.0,207.2,233.5,219.2,-6.1
영업이익,82.8,25.4,-14.5,-78.4,69.2,188.2
*기타영업손익,,,,,,
영업이익(발표기준),82.8,25.4,-14.5,-78.4,69.2,188.2
*[구K-IFRS]영업이익,,,,,,
금융수익,17.0,36.5,34.4,27.7,31.1,12.4
금융원가,57.6,3.0,3.0,27.6,1.6,-94.0
기타영업외손익,-12.6,-27.0,12.6,-83.5,29.5,135.3
"종속기업,공동지배기업및관계기업관련손익",-0.4,0.2,0.0,0.0,0.0,-47.5
법인세비용차감전계속사업이익,29.3,32.1,29.5,-161.9,128.1,179.1
법인세비용,0.1,-31.3,-4.1,1.5,23.4,"1,499.0"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,29.2,63.4,33.6,-163.3,104.7,164.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,29.2,63.4,33.6,-163.3,104.7,164.1
기타포괄이익,-4.2,121.2,-4.9,-4.4,-10.3,-133.7
총포괄이익,25.1,184.6,28.7,-167.7,94.4,156.3
*주당계속사업이익,55,126,66,-314,219,170
*주당순이익,55,126,66,-314,219,170
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,55,126,66,-314,219,170
*(지배주주지분)주당순이익,55,126,66,-314,219,170
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
