항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,121.6","2,126.2","1,864.4","1,653.5","1,951.6",18.0
*내수,"2,080.2","2,093.9","1,844.6","1,620.6",,
*수출,41.4,32.3,19.8,32.8,,
매출원가,"1,700.9","1,711.7","1,484.0","1,221.6","1,393.4",14.1
매출총이익,420.8,414.4,380.4,431.8,558.1,29.3
판매비와관리비,347.2,326.5,341.7,323.8,362.1,11.8
영업이익,73.5,88.0,38.7,108.0,196.0,81.5
*기타영업손익,,,,,,
영업이익(발표기준),73.5,88.0,38.7,108.0,196.0,81.5
*[구K-IFRS]영업이익,,,,,,
금융수익,18.8,16.5,31.7,23.7,27.0,13.9
금융원가,18.8,13.3,12.6,9.0,17.5,94.6
기타영업외손익,24.5,-8.7,83.1,-0.1,-0.9,"-1,427.6"
"종속기업,공동지배기업및관계기업관련손익",-14.7,6.2,-5.5,1.3,14.6,"1,034.6"
법인세비용차감전계속사업이익,83.3,88.6,135.4,124.0,219.2,76.9
법인세비용,16.6,32.9,37.3,32.5,64.3,98.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,66.7,55.7,98.1,91.5,154.9,69.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,66.7,55.7,98.1,91.5,154.9,69.3
기타포괄이익,16.1,204.1,3.0,9.2,117.0,"1,172.3"
총포괄이익,82.8,259.8,101.1,100.7,271.9,170.1
*주당계속사업이익,206,142,148,167,338,102
*주당순이익,206,142,148,167,338,102
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,206,142,148,167,338,102
*(지배주주지분)주당순이익,206,142,148,167,338,102
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
