항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,552.7","4,341.6","4,607.3","5,096.1","7,470.4",46.6
*내수,,,"4,805.2",,,
*수출,,,,,,
매출원가,"3,333.2","4,059.1","4,229.5","4,672.6","6,829.1",46.1
매출총이익,219.5,282.5,377.8,423.5,641.3,51.4
판매비와관리비,196.5,243.5,282.6,292.7,338.3,15.6
영업이익,23.0,39.0,95.2,130.8,303.0,131.8
*기타영업손익,,,,,,
영업이익(발표기준),23.0,39.0,95.2,130.8,303.0,131.8
*[구K-IFRS]영업이익,,,,,,
금융수익,11.7,6.8,8.1,13.5,81.5,501.5
금융원가,3.2,9.9,22.3,30.6,29.6,-3.3
기타영업외손익,7.4,-16.2,-1.4,-4.6,-25.1,-444.7
"종속기업,공동지배기업및관계기업관련손익",,3.3,5.4,9.8,5.2,-47.2
법인세비용차감전계속사업이익,38.8,23.1,84.9,119.0,335.1,181.7
법인세비용,10.1,8.5,25.8,32.1,100.2,212.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,28.7,14.5,59.1,86.9,234.9,170.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,28.7,14.5,59.1,86.9,234.9,170.4
기타포괄이익,5.9,-12.7,-0.5,-0.1,17.0,"32,200.5"
총포괄이익,34.6,1.8,58.5,86.8,251.9,190.1
*주당계속사업이익,174,82,215,316,855,171
*주당순이익,174,82,215,316,855,171
*희석주당계속사업이익,,,,,846,
*희석주당순이익,,,,,846,
*(지배주주지분)주당계속사업이익,174,82,215,316,855,171
*(지배주주지분)주당순이익,174,82,215,316,855,171
*(지배주주지분)희석주당계속사업이익,,,,,846,
*(지배주주지분)희석주당순이익,,,,,846,
