항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"7,285.9","7,758.4","6,976.6","7,316.3","9,457.3",29.3
*내수,,,"6,976.6","7,316.3",,
*수출,,,,,,
매출원가,"6,537.5","6,001.8","5,494.6","5,836.5","7,604.4",30.3
매출총이익,748.4,"1,756.6","1,482.0","1,479.8","1,852.9",25.2
판매비와관리비,694.8,773.9,770.8,822.7,914.2,11.1
영업이익,53.6,982.8,711.2,657.1,938.8,42.9
*기타영업손익,,,,,,
영업이익(발표기준),53.6,982.8,711.2,657.1,938.8,42.9
*[구K-IFRS]영업이익,,,,,,
금융수익,33.1,11.3,13.4,12.7,20.4,60.9
금융원가,40.9,59.4,48.6,35.0,31.2,-10.9
기타영업외손익,84.2,96.3,100.3,106.2,143.6,35.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,130.0,"1,030.9",776.2,741.0,"1,071.6",44.6
법인세비용,79.9,244.1,161.8,198.6,161.7,-18.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,50.1,786.8,614.4,542.5,910.0,67.8
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,50.1,786.8,614.4,542.5,910.0,67.8
기타포괄이익,-13.9,-16.3,-32.6,-2.5,-38.1,"-1,444.4"
총포괄이익,36.1,770.5,581.8,540.0,871.9,61.5
*주당계속사업이익,562,"8,785","6,860","6,057","10,160",68
*주당순이익,562,"8,785","6,860","6,057","10,160",68
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,562,"8,785","6,860","6,057","10,160",68
*(지배주주지분)주당순이익,562,"8,785","6,860","6,057","10,160",68
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
