항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),798.9,891.0,951.4,966.1,"1,098.7",13.7
*내수,796.8,887.7,947.6,960.6,,
*수출,2.2,3.3,3.8,5.5,,
매출원가,386.4,429.0,447.4,430.2,490.6,14.1
매출총이익,412.5,462.0,504.0,536.0,608.0,13.4
판매비와관리비,352.4,412.2,492.1,542.7,658.4,21.3
영업이익,60.1,49.9,11.9,-6.7,-50.4,-652.0
*기타영업손익,,,,,,
영업이익(발표기준),60.1,49.9,11.9,-6.7,-50.4,-652.0
*[구K-IFRS]영업이익,,,,,,
금융수익,3.5,4.3,10.2,7.5,68.1,808.2
금융원가,1.3,7.0,14.8,21.1,64.3,205.6
기타영업외손익,-3.0,-8.2,2.2,10.7,-4.6,-142.7
"종속기업,공동지배기업및관계기업관련손익",1.5,,-5.5,121.7,470.7,286.9
법인세비용차감전계속사업이익,60.8,38.9,4.0,112.1,419.5,274.2
법인세비용,16.5,-6.0,1.7,20.9,95.4,357.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,44.3,45.0,2.4,91.2,324.1,255.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,44.3,45.0,2.4,91.2,324.1,255.3
기타포괄이익,-3.8,-6.1,-27.1,-13.0,44.1,439.9
총포괄이익,40.5,38.8,-24.8,78.3,368.3,370.6
*주당계속사업이익,395,390,26,675,"2,206",227
*주당순이익,395,390,26,675,"2,206",227
*희석주당계속사업이익,392,,,623,"1,814",191
*희석주당순이익,392,,,623,"1,814",191
*(지배주주지분)주당계속사업이익,395,390,26,675,"2,206",227
*(지배주주지분)주당순이익,395,390,26,675,"2,206",227
*(지배주주지분)희석주당계속사업이익,392,,,623,"1,814",191
*(지배주주지분)희석주당순이익,392,,,623,"1,814",191
