항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,233.1","1,076.8","1,111.2","1,303.9","1,197.5",-8.2
*내수,"1,167.8","1,045.3","1,064.0","1,264.1",,
*수출,65.3,31.5,47.2,39.9,,
매출원가,718.4,588.7,581.4,655.9,652.8,-0.5
매출총이익,514.7,488.1,529.9,648.0,544.7,-15.9
판매비와관리비,489.1,455.2,474.1,587.6,561.5,-4.5
영업이익,25.6,32.9,55.7,60.4,-16.8,-127.7
*기타영업손익,,,,,,
영업이익(발표기준),25.6,32.9,55.7,60.4,-16.8,-127.7
*[구K-IFRS]영업이익,,,,,,
금융수익,1.1,1.8,3.1,2.5,2.5,-0.1
금융원가,9.7,9.2,12.1,9.0,7.0,-21.8
기타영업외손익,-1.6,3.2,-44.6,2.1,10.9,416.4
"종속기업,공동지배기업및관계기업관련손익",5.1,-0.4,-0.8,-0.1,-0.7,-442.9
법인세비용차감전계속사업이익,20.5,28.3,1.2,55.9,-11.1,-119.8
법인세비용,10.1,6.5,48.8,34.0,4.5,-86.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,10.4,21.8,-47.6,21.9,-15.6,-170.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,10.4,21.8,-47.6,21.9,-15.6,-170.9
기타포괄이익,-3.2,-5.6,-23.8,73.5,-3.1,-104.2
총포괄이익,7.2,16.2,-71.5,95.4,-18.7,-119.5
*주당계속사업이익,64,125,-272,120,-85,-171
*주당순이익,64,125,-272,120,-85,-171
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,64,125,-272,120,-85,-171
*(지배주주지분)주당순이익,64,125,-272,120,-85,-171
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
