항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,057.3","1,809.7","1,720.3","1,134.6","1,146.5",1.1
*내수,"1,676.9","1,461.6","1,395.3",878.3,,
*수출,380.4,348.2,325.0,256.3,,
매출원가,826.0,775.3,714.3,573.4,591.7,3.2
매출총이익,"1,231.3","1,034.4","1,005.9",561.1,554.8,-1.1
판매비와관리비,"1,250.4","1,084.8","1,008.7",816.5,690.1,-15.5
영업이익,-19.1,-50.4,-2.7,-255.3,-135.3,47.0
*기타영업손익,,,,,,
영업이익(발표기준),-19.1,-50.4,-2.7,-255.3,-135.3,47.0
*[구K-IFRS]영업이익,,,,,,
금융수익,36.6,34.8,56.7,32.0,38.7,20.8
금융원가,55.5,38.8,44.5,111.4,51.1,-54.1
기타영업외손익,0.4,14.5,-49.9,-97.4,50.1,151.5
"종속기업,공동지배기업및관계기업관련손익",,,,,-2.1,
법인세비용차감전계속사업이익,-37.6,-39.8,-40.5,-432.1,-99.7,76.9
법인세비용,17.4,38.2,16.5,-36.0,-7.4,79.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-55.1,-78.0,-57.0,-396.0,-92.3,76.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-55.1,-78.0,-57.0,-396.0,-92.3,76.7
기타포괄이익,-7.7,1.0,-1.8,0.3,1.6,402.3
총포괄이익,-62.7,-77.0,-58.8,-395.7,-90.7,77.1
*주당계속사업이익,-313,-432,-311,"-2,165",-387,82
*주당순이익,-313,-432,-311,"-2,165",-387,82
*희석주당계속사업이익,-308,-392,,,,
*희석주당순이익,-308,-392,,,,
*(지배주주지분)주당계속사업이익,-313,-432,-311,"-2,165",-387,82
*(지배주주지분)주당순이익,-313,-432,-311,"-2,165",-387,82
*(지배주주지분)희석주당계속사업이익,-308,-392,,,,
*(지배주주지분)희석주당순이익,-308,-392,,,,
