항목,2017/03,2018/03,2019/03,2020/03,2021/03,전년대비
순이자이익,"1,084.4","1,045.7","1,193.8","1,229.0","1,330.2",8.2
순수수료이익,"1,156.0","1,252.0","1,189.8","1,171.0","1,445.3",23.4
금융상품관련이익,"-6,180.7","-1,768.5","-2,294.4","5,297.4","-6,178.9",-216.6
위험회피회계파생상품관련이익,"5,665.2","1,501.2","2,096.5","-5,940.6","7,310.2",223.1
외환거래(환율변동)손익,74.1,132.3,-164.4,-293.9,329.4,212.1
금융자산관련이익,0.0,,-3.1,-165.4,-59.4,64.1
기타영업이익,227.4,118.6,254.1,195.9,272.8,39.3
순영업이익,"2,026.4","2,281.3","2,272.2","1,493.4","4,449.6",198.0
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"1,191.6","1,137.9","1,239.4","1,331.6","1,874.8",40.8
영업이익,834.8,"1,143.4","1,032.8",161.7,"2,574.8","1,492.3"
영업외수익,84.4,49.0,64.5,211.2,145.3,-31.2
영업외비용,12.4,117.4,12.6,22.9,36.9,60.8
법인세비용차감전계속사업이익,906.8,"1,075.0","1,084.7",349.9,"2,683.2",666.8
법인세비용,239.4,300.1,312.1,146.6,722.2,392.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,667.4,775.0,772.5,203.3,"1,961.0",864.6
중단사업이익,,15.4,7.3,,,
*중단사업이익법인세효과,,6.9,-3.3,,,
당기순이익,667.4,790.3,779.9,203.3,"1,961.0",864.6
기타포괄이익,90.0,-18.3,-34.0,64.3,447.0,595.3
총포괄이익,757.4,772.0,745.9,267.6,"2,408.0",799.9
*주당계속사업이익,"6,601","7,902","8,155","2,324","22,418",865
*주당순이익,"6,601","7,931","8,185","2,324","22,418",865
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"6,601","7,902","8,155","2,324","22,418",865
*(지배주주지분)주당순이익,"6,601","7,931","8,185","2,324","22,418",865
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
