항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,168.5","1,119.2","1,154.5","1,024.5","1,176.1",14.8
*내수,"1,130.9",,"1,082.1",988.4,,
*수출,37.6,,72.4,36.1,,
매출원가,"1,104.8","1,060.4","1,085.5",976.5,"1,114.5",14.1
매출총이익,63.7,58.9,69.0,48.0,61.6,28.2
판매비와관리비,60.4,62.3,61.5,65.2,61.9,-5.1
영업이익,3.4,-3.4,7.5,-17.2,-0.3,98.0
*기타영업손익,,,,,,
영업이익(발표기준),3.4,-3.4,7.5,-17.2,-0.3,98.0
*[구K-IFRS]영업이익,,,,,,
금융수익,7.1,13.5,13.6,7.9,7.9,-1.2
금융원가,9.9,0.4,2.8,3.3,5.4,63.0
기타영업외손익,0.8,1.6,-4.1,3.0,17.8,495.2
"종속기업,공동지배기업및관계기업관련손익",1.4,1.1,0.5,-1.2,0.2,113.1
법인세비용차감전계속사업이익,2.7,12.3,14.8,-10.8,20.1,287.2
법인세비용,2.1,1.8,4.3,-0.7,8.0,"1,176.0"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,0.7,10.5,10.5,-10.0,12.1,221.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,0.7,10.5,10.5,-10.0,12.1,221.1
기타포괄이익,-2.6,-4.1,-2.5,-0.4,29.7,"7,515.3"
총포괄이익,-2.0,6.4,8.0,-10.4,41.8,501.6
*주당계속사업이익,4,69,68,-65,79,222
*주당순이익,4,69,68,-65,79,222
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,4,69,68,-65,79,222
*(지배주주지분)주당순이익,4,69,68,-65,79,222
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
