항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"7,603.7","7,253.8","5,392.7","5,639.4","5,677.0",0.7
*내수,,,,,,
*수출,,,,,,
매출원가,"5,088.6","4,784.4","3,470.9","3,538.1","3,740.1",5.7
매출총이익,"2,515.2","2,469.4","1,921.8","2,101.2","1,936.9",-7.8
판매비와관리비,"2,325.8","2,239.4","1,643.6","1,762.4","1,676.7",-4.9
영업이익,189.4,230.1,278.2,338.9,260.2,-23.2
*기타영업손익,,,,,,
영업이익(발표기준),189.4,230.1,278.2,338.9,260.2,-23.2
*[구K-IFRS]영업이익,,,,,,
금융수익,1.1,0.2,1.9,1.0,1.1,15.4
금융원가,99.1,102.7,103.6,83.1,49.2,-40.8
기타영업외손익,-2.2,-83.7,-324.9,-56.6,-157.9,-178.7
"종속기업,공동지배기업및관계기업관련손익",-2.0,-1.8,4.7,2.6,3.6,37.5
법인세비용차감전계속사업이익,87.2,42.0,-143.7,202.7,57.8,-71.5
법인세비용,12.5,17.6,70.2,69.9,60.9,-12.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,74.6,24.4,-213.8,132.8,-3.1,-102.3
중단사업이익,,,-133.0,142.3,,
*중단사업법인세효과,,,,,,
당기순이익,74.6,24.4,-346.8,275.2,-3.1,-101.1
기타포괄이익,-17.2,-4.2,-44.8,-39.4,16.5,141.9
총포괄이익,57.5,20.2,-391.7,235.8,13.4,-94.3
*주당계속사업이익,281,92,-807,498,-15,-103
*주당순이익,281,92,"-1,309","1,035",-15,-101
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,281,92,-807,498,-15,-103
*(지배주주지분)주당순이익,281,92,"-1,309","1,035",-15,-101
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
