항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,218.0","1,084.3",736.9,693.6,690.9,-0.4
*내수,410.4,293.8,,228.3,,
*수출,807.6,790.5,,465.4,,
매출원가,"1,071.3","1,096.1",711.6,612.2,574.1,-6.2
매출총이익,146.7,-11.8,25.3,81.4,116.8,43.5
판매비와관리비,243.3,220.5,123.7,84.6,97.5,15.4
영업이익,-96.5,-232.2,-98.4,-3.1,19.3,714.9
*기타영업손익,,,,,,
영업이익(발표기준),-96.5,-232.2,-98.4,-3.1,19.3,714.9
*[구K-IFRS]영업이익,,,,,,
금융수익,14.8,5.8,13.7,21.9,41.0,87.3
금융원가,55.3,34.3,29.6,47.2,37.5,-20.5
기타영업외손익,107.8,-34.1,-125.3,-23.0,49.9,316.4
"종속기업,공동지배기업및관계기업관련손익",-7.8,-1.0,0.4,-1.8,39.0,"2,226.3"
법인세비용차감전계속사업이익,-37.1,-295.8,-239.3,-53.3,111.6,309.2
법인세비용,30.2,-2.4,1.1,,0.0,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-67.3,-293.5,-240.4,-53.3,111.6,309.2
중단사업이익,,,-25.8,53.0,,
*중단사업법인세효과,,,,,,
당기순이익,-67.3,-293.5,-266.3,-0.4,111.6,"31,382.6"
기타포괄이익,-29.1,-0.1,-45.9,-9.5,20.7,319.3
총포괄이익,-96.4,-293.6,-312.2,-9.8,132.4,"1,448.5"
*주당계속사업이익,-96,-379,-305,-47,142,402
*주당순이익,-96,-379,-338,-47,142,402
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-96,-379,-305,-47,142,402
*(지배주주지분)주당순이익,-96,-379,-338,-47,142,402
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
