항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,645.5","4,004.4","4,461.7","4,887.3","6,947.4",42.1
*내수,,,,,,
*수출,,,,,,
매출원가,"3,128.9","3,449.7","3,815.7","4,201.2","6,114.4",45.5
매출총이익,516.6,554.7,646.0,686.1,832.9,21.4
판매비와관리비,401.0,405.1,455.9,476.5,536.9,12.7
영업이익,115.6,149.6,190.1,209.6,296.0,41.2
*기타영업손익,,,,,,
영업이익(발표기준),115.6,149.6,190.1,209.6,296.0,41.2
*[구K-IFRS]영업이익,,,,,,
금융수익,3.8,7.9,9.7,6.9,20.9,203.2
금융원가,31.1,39.1,53.0,57.7,54.0,-6.3
기타영업외손익,4.2,-3.1,6.1,8.2,-22.7,-376.6
"종속기업,공동지배기업및관계기업관련손익",27.8,-4.0,-44.2,3.4,24.4,624.6
법인세비용차감전계속사업이익,120.2,111.3,108.7,170.4,264.7,55.3
법인세비용,30.2,38.6,26.7,32.4,51.4,58.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,89.9,72.7,82.0,138.0,213.2,54.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,89.9,72.7,82.0,138.0,213.2,54.5
기타포괄이익,-21.2,-4.7,-13.4,-3.5,1.1,129.8
총포괄이익,68.7,68.0,68.7,134.4,214.3,59.4
*주당계속사업이익,298,241,239,433,681,57
*주당순이익,298,241,239,433,681,57
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,298,241,239,433,681,57
*(지배주주지분)주당순이익,298,241,239,433,681,57
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
