항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,958.2","1,978.6","1,705.9","1,618.6","1,644.5",1.6
*내수,"1,873.3","1,921.9","1,633.0","1,578.2",,
*수출,84.8,56.8,72.9,40.5,,
매출원가,"1,264.5","1,240.4","1,011.7",931.1,945.5,1.5
매출총이익,693.7,738.2,694.2,687.5,699.0,1.7
판매비와관리비,521.6,524.8,460.3,458.1,431.9,-5.7
영업이익,172.1,213.5,233.9,229.4,267.1,16.4
*기타영업손익,,,,,,
영업이익(발표기준),172.1,213.5,233.9,229.4,267.1,16.4
*[구K-IFRS]영업이익,,,,,,
금융수익,5.1,12.3,18.8,14.9,8.7,-41.9
금융원가,84.5,87.9,84.4,59.4,31.1,-47.6
기타영업외손익,3.6,54.4,249.1,92.7,157.8,70.2
"종속기업,공동지배기업및관계기업관련손익",,-0.5,0.2,4.7,-0.6,-112.8
법인세비용차감전계속사업이익,96.2,191.8,417.7,282.3,401.9,42.4
법인세비용,34.3,100.9,139.8,99.4,103.3,3.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,61.9,90.9,277.9,182.9,298.6,63.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,61.9,90.9,277.9,182.9,298.6,63.3
기타포괄이익,0.1,-35.9,-1.8,9.8,2.2,-77.9
총포괄이익,62.0,55.0,276.0,192.7,300.7,56.1
*주당계속사업이익,"7,414","10,891","33,265","21,904","35,764",63
*주당순이익,"7,414","10,891","33,265","21,904","35,764",63
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"7,414","10,891","33,265","21,904","35,764",63
*(지배주주지분)주당순이익,"7,414","10,891","33,265","21,904","35,764",63
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
