항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
순이자이익,968.9,"1,153.6","1,086.3","1,151.4","1,173.3",1.9
순수수료이익,"1,606.8","1,835.9","1,660.7","2,183.2","2,481.6",13.7
금융상품관련이익,44.8,-35.3,285.5,-138.3,198.7,243.7
위험회피회계파생상품관련이익,,,,,,
외환거래(환율변동)손익,-361.9,65.8,35.8,147.4,71.6,-51.4
금융자산관련이익,-117.0,-33.2,22.3,57.2,-57.0,-199.7
기타영업이익,78.1,1.6,-66.3,407.5,406.7,-0.2
순영업이익,"2,219.7","2,988.3","3,024.2","3,808.4","4,274.9",12.3
*(회사기재상)순영업이익,,,,,,
판매비와관리비,"1,996.1","2,124.2","2,150.7","2,442.2","2,578.9",5.6
영업이익,223.5,864.1,873.6,"1,366.2","1,696.0",24.1
영업외수익,48.3,20.4,31.6,25.8,38.3,48.5
영업외비용,20.8,14.8,11.2,12.9,22.7,75.8
법인세비용차감전계속사업이익,251.0,869.7,894.0,"1,379.1","1,711.6",24.1
법인세비용,97.3,238.5,310.0,310.2,443.4,43.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,153.7,631.2,583.9,"1,068.9","1,268.2",18.6
중단사업이익,,,,,,
*중단사업이익법인세효과,,,,,,
당기순이익,153.7,631.2,583.9,"1,068.9","1,268.2",18.6
기타포괄이익,-31.9,-22.8,36.1,145.3,125.3,-13.8
총포괄이익,121.8,608.4,620.0,"1,214.3","1,393.5",14.8
*주당계속사업이익,107,"1,312","1,172","2,327","2,831",22
*주당순이익,107,"1,312","1,172","2,327","2,831",22
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,107,"1,312","1,172","2,327","2,831",22
*(지배주주지분)주당순이익,107,"1,312","1,172","2,327","2,831",22
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
