항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,754.5","2,893.2","3,408.1","3,885.6","4,804.8",23.7
*내수,"2,754.3","2,893.2","3,408.1","3,885.2",,
*수출,0.3,,,0.4,,
매출원가,"2,292.5","2,433.1","2,867.0","3,236.9","4,118.3",27.2
매출총이익,462.0,460.1,541.2,648.7,686.4,5.8
판매비와관리비,481.0,501.5,576.9,603.6,677.3,12.2
영업이익,-19.0,-41.3,-35.8,45.1,9.1,-79.8
*기타영업손익,,,,,,
영업이익(발표기준),-19.0,-41.3,-35.8,45.1,9.1,-79.8
*[구K-IFRS]영업이익,,,,,,
금융수익,39.0,20.6,30.5,80.6,53.1,-34.1
금융원가,22.1,36.4,58.6,66.2,88.7,33.9
기타영업외손익,10.8,4.6,207.4,21.0,6.2,-70.5
"종속기업,공동지배기업및관계기업관련손익",9.4,10.6,10.2,9.0,34.7,285.8
법인세비용차감전계속사업이익,18.1,-42.0,153.7,89.4,14.5,-83.8
법인세비용,7.6,0.2,35.0,32.2,72.9,126.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,10.5,-42.2,118.7,57.2,-58.4,-202.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,10.5,-42.2,118.7,57.2,-58.4,-202.2
기타포괄이익,-5.5,-13.9,22.1,-12.4,13.0,204.6
총포괄이익,4.9,-56.1,140.8,44.8,-45.5,-201.6
*주당계속사업이익,46,-161,464,"2,241","-2,258",-201
*주당순이익,46,-161,464,"2,241","-2,258",-201
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,46,-161,464,"2,241","-2,258",-201
*(지배주주지분)주당순이익,46,-161,464,"2,241","-2,258",-201
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
