항목,2018/03,2019/03,2020/03,2020/12,2021/12,전년대비
매출액(수익),"4,206.7","4,173.7","4,372.3","6,565.8","5,101.9",-22.3
*내수,,,,,,
*수출,,,,,,
매출원가,"3,367.8","3,418.3","3,533.1","5,461.9","4,066.3",-25.6
매출총이익,838.9,755.4,839.2,"1,103.9","1,035.6",-6.2
판매비와관리비,647.1,689.4,683.5,877.0,549.9,-37.3
영업이익,191.8,66.0,155.7,226.9,485.7,114.1
*기타영업손익,,,,,,
영업이익(발표기준),191.8,66.0,155.7,226.9,485.7,114.1
*[구K-IFRS]영업이익,,,,,,
금융수익,23.3,28.6,12.3,47.4,347.5,633.1
금융원가,13.6,8.0,25.0,46.0,12.7,-72.4
기타영업외손익,-53.5,8.1,24.9,25.5,12.0,-53.0
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,148.0,94.8,168.0,253.7,832.4,228.1
법인세비용,35.9,22.5,27.8,49.0,173.4,254.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,112.1,72.2,140.2,204.7,659.0,221.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,112.1,72.2,140.2,204.7,659.0,221.9
기타포괄이익,-0.9,-2.8,-5.1,6.5,9.2,42.2
총포괄이익,111.3,69.4,135.1,211.2,668.2,216.4
*주당계속사업이익,551,305,585,"1,026","3,055",198
*주당순이익,551,305,585,"1,026","3,055",198
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,551,305,585,"1,026","3,055",198
*(지배주주지분)주당순이익,551,305,585,"1,026","3,055",198
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
