항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,507.4","1,942.2","1,681.9","1,696.6","1,824.9",7.6
*내수,"1,528.9",,"1,680.9","1,694.8",,
*수출,5.8,,1.0,1.9,,
매출원가,701.1,792.2,839.4,980.2,"1,067.3",8.9
매출총이익,806.3,"1,150.1",842.5,716.4,757.6,5.8
판매비와관리비,729.5,798.8,747.1,676.1,701.4,3.7
영업이익,76.8,351.3,95.4,40.3,56.2,39.6
*기타영업손익,,,,,,
영업이익(발표기준),76.8,351.3,95.4,40.3,56.2,39.6
*[구K-IFRS]영업이익,,,,,,
금융수익,50.6,127.0,31.8,14.9,42.6,186.8
금융원가,0.4,16.1,129.3,70.9,49.9,-29.6
기타영업외손익,21.4,"1,454.3",-3.6,-38.9,2.5,106.5
"종속기업,공동지배기업및관계기업관련손익",0.5,-6.0,-7.8,-28.4,-13.6,52.0
법인세비용차감전계속사업이익,148.8,"1,910.6",-13.6,-83.0,37.9,145.6
법인세비용,37.9,454.0,60.7,18.1,65.8,264.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,110.9,"1,456.6",-74.3,-101.0,-28.0,72.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,110.9,"1,456.6",-74.3,-101.0,-28.0,72.3
기타포괄이익,36.0,253.3,-202.2,-32.5,184.0,666.9
총포괄이익,146.9,"1,709.9",-276.5,-133.5,156.1,216.9
*주당계속사업이익,243,"2,315",-114,-105,-13,88
*주당순이익,243,"2,315",-114,-105,-13,88
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,243,"2,315",-114,-105,-13,88
*(지배주주지분)주당순이익,243,"2,315",-114,-105,-13,88
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
