항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),906.6,763.9,457.8,204.5,408.7,99.9
*내수,,,,,,
*수출,,,,,,
매출원가,912.4,784.5,440.9,180.1,328.0,82.1
매출총이익,-5.8,-20.6,16.9,24.3,80.6,231.2
판매비와관리비,160.1,84.6,77.0,73.0,99.3,36.0
영업이익,-166.0,-105.2,-60.1,-48.6,-18.6,61.7
*기타영업손익,,,,,,
영업이익(발표기준),-166.0,-105.2,-60.1,-48.6,-18.6,61.7
*[구K-IFRS]영업이익,,,,,,
금융수익,28.1,22.2,5.2,29.2,17.9,-38.8
금융원가,40.8,82.5,58.7,23.7,13.9,-41.2
기타영업외손익,-1.7,30.7,-47.9,-19.9,0.7,103.6
"종속기업,공동지배기업및관계기업관련손익",,-3.2,-10.5,-0.9,-0.6,39.9
법인세비용차감전계속사업이익,-180.3,-138.1,-172.0,-63.9,-14.5,77.3
법인세비용,2.1,-1.0,0.0,-0.9,1.4,260.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-182.4,-137.0,-172.0,-63.1,-15.9,74.8
중단사업이익,,-72.2,9.9,,,
*중단사업법인세효과,,,,,,
당기순이익,-182.4,-209.2,-162.1,-63.1,-15.9,74.8
기타포괄이익,-24.6,2.7,-1.5,-0.2,-0.1,76.9
총포괄이익,-207.1,-206.5,-163.6,-63.3,-15.9,74.8
*주당계속사업이익,"-1,846","-8,851","-9,319",-738,-109,85
*주당순이익,"-1,846","-15,378","-8,782",-738,-109,85
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-1,846","-8,851","-9,319",-738,-109,85
*(지배주주지분)주당순이익,"-1,846","-15,378","-8,782",-738,-109,85
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
