항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"8,273.4","8,130.7","8,497.9","8,640.1","9,259.8",7.2
*내수,,,,,,
*수출,,,,,,
매출원가,"7,352.2","7,180.5","7,018.7","6,990.2","7,888.3",12.8
매출총이익,921.1,950.2,"1,479.1","1,649.9","1,371.5",-16.9
판매비와관리비,884.6,872.4,960.9,999.7,918.3,-8.1
영업이익,36.5,77.8,518.3,650.2,453.2,-30.3
*기타영업손익,,,,,,
영업이익(발표기준),36.5,77.8,518.3,650.2,453.2,-30.3
*[구K-IFRS]영업이익,,,,,,
금융수익,130.6,48.4,18.1,114.8,83.6,-27.2
금융원가,79.8,72.2,97.4,97.0,108.0,11.4
기타영업외손익,-73.7,-24.7,-86.3,-115.1,107.6,193.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,13.6,29.3,352.7,552.9,536.4,-3.0
법인세비용,72.9,77.5,102.5,110.9,122.0,9.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-59.3,-48.2,250.2,442.0,414.4,-6.2
중단사업이익,,,,-70.2,9.5,113.6
*중단사업법인세효과,,,,,,
당기순이익,-59.3,-48.2,250.2,371.8,423.9,14.0
기타포괄이익,-40.4,-10.2,2.5,-16.9,68.3,502.7
총포괄이익,-99.7,-58.5,252.7,354.9,492.2,38.7
*주당계속사업이익,223,-73,128,311,351,13
*주당순이익,223,-73,128,152,371,144
*희석주당계속사업이익,220,,126,309,347,12
*희석주당순이익,220,,126,151,366,142
*(지배주주지분)주당계속사업이익,223,-73,128,311,351,13
*(지배주주지분)주당순이익,223,-73,128,152,371,144
*(지배주주지분)희석주당계속사업이익,220,,126,309,347,12
*(지배주주지분)희석주당순이익,220,,126,151,366,142
