항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),281.0,65.3,87.7,340.9,408.3,19.8
*내수,,62.7,61.4,,,
*수출,281.0,2.5,26.4,,,
매출원가,265.6,61.7,83.9,315.6,378.2,19.8
매출총이익,15.5,3.5,3.9,25.3,30.1,19.1
판매비와관리비,42.9,15.3,17.5,48.7,45.2,-7.2
영업이익,-27.4,-11.8,-13.6,-23.5,-15.1,35.6
*기타영업손익,,,,,,
영업이익(발표기준),-27.4,-11.8,-13.6,-23.5,-15.1,35.6
*[구K-IFRS]영업이익,,,,,,
금융수익,69.8,7.0,6.3,48.7,6.4,-87.0
금융원가,21.1,45.8,3.1,1.9,156.2,"8,168.7"
기타영업외손익,1.0,-42.2,-18.1,-34.4,4.7,113.8
"종속기업,공동지배기업및관계기업관련손익",-89.7,-39.7,0.3,52.6,-18.1,-134.3
법인세비용차감전계속사업이익,-67.4,-132.4,-28.3,41.6,-178.3,-528.4
법인세비용,,,,,-0.7,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-67.4,-132.4,-28.3,41.6,-177.6,-526.8
중단사업이익,-10.2,-8.8,-4.5,-5.2,-2.5,51.4
*중단사업법인세효과,2.9,-0.4,0.2,,,
당기순이익,-77.6,-141.2,-32.8,36.4,-180.2,-595.0
기타포괄이익,-26.7,0.5,-0.7,2.6,-5.7,-321.9
총포괄이익,-104.3,-140.7,-33.4,39.0,-185.9,-576.9
*주당계속사업이익,-100,-173,-68,98,-218,-322
*주당순이익,-115,-184,-79,86,-221,-357
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-100,-173,-68,98,-218,-322
*(지배주주지분)주당순이익,-115,-184,-79,86,-221,-357
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
