항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),656.6,691.0,617.0,511.3,577.8,13.0
*내수,577.2,578.5,545.3,428.9,,
*수출,79.4,112.4,72.1,82.4,,
매출원가,533.4,568.3,505.6,436.2,474.7,8.8
매출총이익,123.3,122.6,111.4,75.1,103.1,37.3
판매비와관리비,115.5,117.8,128.3,110.0,152.7,38.9
영업이익,7.8,4.8,-16.9,-34.9,-49.7,-42.4
*기타영업손익,,,,,,
영업이익(발표기준),7.8,4.8,-16.9,-34.9,-49.7,-42.4
*[구K-IFRS]영업이익,,,,,,
금융수익,1.4,1.3,1.8,1.3,2.1,62.8
금융원가,24.3,28.4,34.6,26.0,5.2,-79.8
기타영업외손익,-13.9,2.2,1.0,-3.8,794.1,"21,112.0"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-29.0,-20.1,-48.7,-63.3,741.3,"1,270.2"
법인세비용,0.7,-3.6,-1.1,-26.7,149.5,660.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-29.7,-16.5,-47.6,-36.7,591.7,"1,713.0"
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-29.7,-16.5,-47.6,-36.7,591.7,"1,713.0"
기타포괄이익,-5.1,-3.3,-1.5,2.8,-1.3,-146.4
총포괄이익,-34.7,-19.9,-49.1,-33.8,590.4,"1,844.9"
*주당계속사업이익,-767,-384,"-1,615",-951,"16,817","1,868"
*주당순이익,-767,-384,"-1,615",-951,"16,817","1,868"
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-767,-384,"-1,615",-951,"16,817","1,868"
*(지배주주지분)주당순이익,-767,-384,"-1,615",-951,"16,817","1,868"
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
