항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,950.7","2,286.4","2,717.5","3,105.3","2,984.6",-3.9
*내수,"1,950.7",,"2,717.7","3,105.3",,
*수출,,,,,,
매출원가,"1,407.2","1,714.0","2,218.1","2,677.0","2,600.2",-2.9
매출총이익,543.5,572.5,499.3,428.3,384.4,-10.3
판매비와관리비,179.6,183.0,263.5,221.7,242.2,9.3
영업이익,363.8,389.4,235.9,206.6,142.1,-31.2
*기타영업손익,,,,-12.0,-3.2,73.0
영업이익(발표기준),363.8,389.4,228.7,194.7,138.9,-28.6
*[구K-IFRS]영업이익,,,,,,
금융수익,28.0,21.8,24.9,22.5,15.6,-30.9
금융원가,40.2,36.8,41.0,30.0,24.8,-17.5
기타영업외손익,127.2,-69.1,-63.5,-25.1,30.1,220.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,478.7,305.4,156.3,174.0,163.1,-6.3
법인세비용,57.1,-0.3,58.5,0.0,22.7,"51,775.8"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,421.6,305.6,97.8,174.0,140.4,-19.3
중단사업이익,97.7,,-9.2,-9.1,-1.5,83.7
*중단사업법인세효과,45.0,,,,,
당기순이익,519.3,305.6,88.6,164.8,138.9,-15.7
기타포괄이익,51.8,-78.5,1.6,29.2,-40.8,-239.8
총포괄이익,571.2,227.1,90.2,194.0,98.1,-49.4
*주당계속사업이익,"16,676","12,342","4,363","7,367","6,781",-8
*주당순이익,"20,799","12,342","4,007","6,956","6,714",-3
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"16,676","12,342","4,363","7,367","6,781",-8
*(지배주주지분)주당순이익,"20,799","12,342","4,007","6,956","6,714",-3
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
