항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,698.5","1,607.4","1,607.5","1,415.5","1,496.7",5.7
*내수,,,,"1,415.5",,
*수출,,,,,,
매출원가,"1,262.0","1,277.3","1,232.6","1,079.9","1,101.9",2.0
매출총이익,436.5,330.1,374.9,335.6,394.8,17.6
판매비와관리비,332.0,312.3,312.0,271.4,315.7,16.3
영업이익,104.5,17.8,63.0,64.2,79.2,23.4
*기타영업손익,,,,,,
영업이익(발표기준),104.5,17.8,63.0,64.2,79.2,23.4
*[구K-IFRS]영업이익,,,,,,
금융수익,21.6,27.0,27.0,39.2,30.9,-21.1
금융원가,3.3,3.1,9.4,15.0,17.3,15.3
기타영업외손익,158.8,65.5,51.0,4.3,56.2,"1,205.2"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,281.5,107.1,131.6,92.7,148.9,60.7
법인세비용,88.3,45.6,38.3,42.6,60.7,42.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,193.2,61.5,93.3,50.1,88.2,76.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,193.2,61.5,93.3,50.1,88.2,76.1
기타포괄이익,-8.0,-52.4,29.5,-60.3,73.5,221.8
총포괄이익,185.2,9.1,122.8,-10.2,161.7,"1,681.6"
*주당계속사업이익,"1,130",227,363,221,314,42
*주당순이익,"1,130",227,363,221,314,42
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"1,130",227,363,221,314,42
*(지배주주지분)주당순이익,"1,130",227,363,221,314,42
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
