항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,548.0","1,576.9","1,645.1","1,741.2","3,127.3",79.6
*내수,,,"1,653.9","1,741.2",,
*수출,,,,,,
매출원가,"1,150.9","1,141.0","1,111.0","1,068.6","1,500.2",40.4
매출총이익,397.1,435.9,534.0,672.6,"1,627.1",141.9
판매비와관리비,275.1,302.8,365.5,365.3,864.3,136.6
영업이익,122.0,133.1,168.5,307.3,762.8,148.3
*기타영업손익,,,,,,
영업이익(발표기준),122.0,133.1,168.5,307.3,762.8,148.3
*[구K-IFRS]영업이익,,,,,,
금융수익,9.1,10.1,11.1,9.2,10.0,8.8
금융원가,17.0,8.2,10.3,13.8,8.1,-41.1
기타영업외손익,9.3,16.7,4.0,-52.0,12.1,123.3
"종속기업,공동지배기업및관계기업관련손익",,,,-1.0,,
법인세비용차감전계속사업이익,123.4,151.7,173.4,249.7,776.8,211.1
법인세비용,32.5,35.7,33.5,56.5,195.9,246.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,90.9,116.0,139.9,193.2,581.0,200.7
중단사업이익,-18.2,,-28.9,6.5,,
*중단사업법인세효과,,,0.7,,,
당기순이익,72.7,116.0,111.0,199.7,581.0,190.9
기타포괄이익,-17.8,2.3,9.4,0.2,21.2,"10,770.7"
총포괄이익,55.0,118.4,120.4,199.9,602.2,201.2
*주당계속사업이익,236,303,364,507,"1,537",203
*주당순이익,188,303,287,524,"1,537",193
*희석주당계속사업이익,,,,,"1,536",
*희석주당순이익,,,,,"1,536",
*(지배주주지분)주당계속사업이익,236,303,364,507,"1,537",203
*(지배주주지분)주당순이익,188,303,287,524,"1,537",193
*(지배주주지분)희석주당계속사업이익,,,,,"1,536",
*(지배주주지분)희석주당순이익,,,,,"1,536",
