항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"9,003.2","9,454.6","8,699.1","8,323.8","11,291.3",35.6
*내수,,,"8,699.1",,,
*수출,,,,,,
매출원가,"7,880.6","8,300.6","7,725.3","7,291.3","9,946.3",36.4
매출총이익,"1,122.6","1,154.1",973.8,"1,032.5","1,345.1",30.3
판매비와관리비,"1,242.9","1,093.0","1,070.5",932.2,"1,151.6",23.5
영업이익,-120.2,61.0,-96.7,100.3,193.4,92.9
*기타영업손익,,,,,,
영업이익(발표기준),-120.2,61.0,-96.7,100.3,193.4,92.9
*[구K-IFRS]영업이익,,,,,,
금융수익,14.9,42.0,165.5,15.0,16.4,9.3
금융원가,397.8,230.2,235.2,152.9,194.6,27.3
기타영업외손익,"2,582.1",195.9,-248.0,592.4,202.9,-65.8
"종속기업,공동지배기업및관계기업관련손익",-37.3,-63.2,-85.8,71.6,-332.9,-565.1
법인세비용차감전계속사업이익,"2,041.7",5.6,-500.3,626.4,-114.9,-118.3
법인세비용,-60.1,73.7,130.6,32.3,50.3,55.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,"2,101.8",-68.1,-630.9,594.1,-165.1,-127.8
중단사업이익,129.6,-0.2,,-112.4,-222.2,-97.7
*중단사업법인세효과,,,,,,
당기순이익,"2,231.4",-68.3,-630.9,481.7,-387.4,-180.4
기타포괄이익,-122.7,565.3,-14.5,469.8,82.8,-82.4
총포괄이익,"2,108.7",497.0,-645.4,951.5,-304.6,-132.0
*주당계속사업이익,"8,037",-269,"-1,889","1,742","-1,080",-162
*주당순이익,"8,533",-270,"-1,889","1,414","-1,700",-220
*희석주당계속사업이익,,,,"1,652",,
*희석주당순이익,,,,"1,347",,
*(지배주주지분)주당계속사업이익,"8,037",-269,"-1,889","1,742","-1,080",-162
*(지배주주지분)주당순이익,"8,533",-270,"-1,889","1,414","-1,700",-220
*(지배주주지분)희석주당계속사업이익,,,,"1,652",,
*(지배주주지분)희석주당순이익,,,,"1,347",,
