항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"8,223.1","8,910.0","8,542.6","7,894.3","9,983.5",26.5
*내수,,,,,,
*수출,,,,,,
매출원가,"7,028.9","7,919.0","7,495.8","6,944.0","8,990.5",29.5
매출총이익,"1,194.2",991.1,"1,046.8",950.3,993.0,4.5
판매비와관리비,739.9,527.7,605.8,533.1,525.2,-1.5
영업이익,454.3,463.4,441.0,417.2,467.9,12.1
*기타영업손익,,,,,,
영업이익(발표기준),454.3,463.4,441.0,417.2,467.9,12.1
*[구K-IFRS]영업이익,,,,,,
금융수익,164.3,48.6,60.7,85.5,39.4,-53.9
금융원가,96.1,117.7,119.9,121.7,106.5,-12.5
기타영업외손익,-70.2,14.7,72.2,-229.5,-132.7,42.2
"종속기업,공동지배기업및관계기업관련손익",,,0.5,-5.7,,
법인세비용차감전계속사업이익,452.3,409.0,454.5,145.8,268.1,83.9
법인세비용,43.5,182.3,133.9,116.1,152.1,31.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,408.8,226.7,320.6,29.7,116.0,290.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,408.8,226.7,320.6,29.7,116.0,290.9
기타포괄이익,-80.5,-50.8,16.1,-13.8,233.1,"1,788.3"
총포괄이익,328.2,175.9,336.7,15.9,349.1,"2,099.6"
*주당계속사업이익,819,235,646,-470,-284,40
*주당순이익,819,235,646,-470,-284,40
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,819,235,646,-470,-284,40
*(지배주주지분)주당순이익,819,235,646,-470,-284,40
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
