항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"6,846.6","7,267.4","7,742.9","8,734.1","11,029.5",26.3
*내수,,,,,,
*수출,,,,,,
매출원가,"4,460.8","4,878.4","5,096.4","5,363.3","6,838.3",27.5
매출총이익,"2,385.8","2,389.0","2,646.5","3,370.8","4,191.2",24.3
판매비와관리비,"1,908.2","1,981.0","2,198.3","2,699.8","3,548.2",31.4
영업이익,477.6,408.0,448.2,671.0,643.0,-4.2
*기타영업손익,,,,,,
영업이익(발표기준),477.6,408.0,448.2,671.0,643.0,-4.2
*[구K-IFRS]영업이익,,,,,,
금융수익,3.8,4.5,4.6,5.7,10.9,89.1
금융원가,15.7,36.0,40.5,39.5,33.3,-15.7
기타영업외손익,-100.1,-32.5,71.4,-113.5,400.0,452.6
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,365.5,344.0,483.7,523.7,"1,020.5",94.8
법인세비용,95.3,96.5,205.2,107.4,213.9,99.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,270.2,247.5,278.5,416.4,806.6,93.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,270.2,247.5,278.5,416.4,806.6,93.7
기타포괄이익,-31.7,-22.1,-37.6,-34.6,45.3,230.9
총포괄이익,238.4,225.4,240.9,381.8,851.9,123.2
*주당계속사업이익,"2,093","1,961","2,207","3,261","5,898",81
*주당순이익,"2,093","1,961","2,207","3,261","5,898",81
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"2,093","1,961","2,207","3,261","5,898",81
*(지배주주지분)주당순이익,"2,093","1,961","2,207","3,261","5,898",81
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
