항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),441.8,420.8,417.9,401.2,443.4,10.5
*내수,,,417.9,401.2,,
*수출,,,,,,
매출원가,431.3,388.2,357.4,355.8,422.2,18.7
매출총이익,10.5,32.7,60.5,45.4,21.2,-53.3
판매비와관리비,78.5,64.5,62.7,58.0,61.1,5.4
영업이익,-68.0,-31.9,-2.2,-12.6,-39.9,-217.3
*기타영업손익,,,,,,
영업이익(발표기준),-68.0,-31.9,-2.2,-12.6,-39.9,-217.3
*[구K-IFRS]영업이익,,,,,,
금융수익,0.0,0.1,0.0,0.2,0.0,-97.8
금융원가,15.5,10.6,9.5,7.0,6.9,-1.1
기타영업외손익,-44.9,-0.3,-19.9,-6.5,2.6,139.9
"종속기업,공동지배기업및관계기업관련손익",,,-0.6,2.9,4.0,36.1
법인세비용차감전계속사업이익,-128.3,-42.7,-32.2,-23.0,-40.2,-75.1
법인세비용,,,,,1.0,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-128.3,-42.7,-32.2,-23.0,-41.2,-79.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-128.3,-42.7,-32.2,-23.0,-41.2,-79.5
기타포괄이익,56.0,9.8,1.2,-0.2,79.2,"39,388.1"
총포괄이익,-72.3,-32.9,-31.0,-23.2,38.0,264.0
*주당계속사업이익,"-2,706",-422,-308,-220,-394,-79
*주당순이익,"-2,706",-422,-308,-220,-394,-79
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-2,706",-422,-308,-220,-394,-79
*(지배주주지분)주당순이익,"-2,706",-422,-308,-220,-394,-79
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
