항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,439.7","2,917.2","2,533.9","2,406.6","2,623.4",9.0
*내수,814.0,,,,,
*수출,"1,625.8",,,,,
매출원가,"2,163.9","2,692.6","2,271.4","2,213.7","2,454.3",10.9
매출총이익,275.8,224.6,262.5,193.0,169.1,-12.4
판매비와관리비,208.8,237.2,243.4,228.5,283.9,24.2
영업이익,67.1,-12.6,19.1,-35.6,-114.9,-223.0
*기타영업손익,,,,,,
영업이익(발표기준),67.1,-12.6,19.1,-35.6,-114.9,-223.0
*[구K-IFRS]영업이익,,,,,,
금융수익,21.1,11.7,7.5,10.5,20.4,94.2
금융원가,32.5,54.8,47.3,55.8,63.7,14.1
기타영업외손익,-57.3,32.4,80.1,-18.6,27.3,246.6
"종속기업,공동지배기업및관계기업관련손익",,,-9.3,-8.5,,
법인세비용차감전계속사업이익,-1.7,-23.2,50.1,-108.0,-130.9,-21.3
법인세비용,6.2,8.1,-7.3,19.4,-1.8,-109.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-7.9,-31.3,57.3,-127.4,-129.1,-1.4
중단사업이익,,,-17.2,-12.7,,
*중단사업법인세효과,,,,,,
당기순이익,-7.9,-31.3,40.1,-140.1,-129.1,7.9
기타포괄이익,-10.1,-2.3,-4.0,-6.2,31.7,610.6
총포괄이익,-18.0,-33.6,36.1,-146.3,-97.4,33.4
*주당계속사업이익,-47,-188,,,-792,
*주당순이익,-47,-188,270,-846,-792,6
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-47,-188,,,-792,
*(지배주주지분)주당순이익,-47,-188,270,-846,-792,6
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
