항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,065.3","2,126.5","2,275.1","2,483.0","2,702.7",8.8
*내수,"2,065.3","2,126.5","2,275.1","2,483.0",,
*수출,,,,,,
매출원가,"1,388.6","1,399.1","1,531.0","1,676.8","1,870.5",11.6
매출총이익,676.7,727.4,744.1,806.1,832.2,3.2
판매비와관리비,592.3,579.7,657.2,663.3,664.6,0.2
영업이익,84.5,147.7,86.9,142.8,167.6,17.3
*기타영업손익,,,,,,
영업이익(발표기준),84.5,147.7,86.9,142.8,167.6,17.3
*[구K-IFRS]영업이익,,,,,,
금융수익,13.4,4.8,9.2,11.5,12.2,5.7
금융원가,36.8,35.9,47.4,36.9,40.0,8.4
기타영업외손익,68.2,-5.4,25.2,58.6,35.0,-40.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,129.3,111.1,73.9,176.0,174.8,-0.7
법인세비용,28.5,62.4,33.7,43.1,13.7,-68.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,100.8,48.8,40.1,132.9,161.1,21.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,100.8,48.8,40.1,132.9,161.1,21.2
기타포괄이익,-8.2,-6.5,8.2,1.2,8.9,630.3
총포괄이익,92.6,42.3,48.3,134.2,170.0,26.7
*주당계속사업이익,568,310,254,706,890,26
*주당순이익,568,310,254,706,890,26
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,568,310,254,706,890,26
*(지배주주지분)주당순이익,568,310,254,706,890,26
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
