항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,517.3","2,466.1","2,595.9","2,415.5","2,763.9",14.4
*내수,"1,407.3","1,355.0","1,426.5","1,334.4",,
*수출,"1,110.0","1,111.2","1,169.3","1,081.1",,
매출원가,"2,381.6","2,337.5","2,384.4","2,318.4","2,562.9",10.5
매출총이익,135.7,128.7,211.4,97.1,201.1,107.2
판매비와관리비,103.2,96.8,103.0,112.2,126.5,12.7
영업이익,32.5,31.9,108.4,-15.1,74.6,592.7
*기타영업손익,,,,,,
영업이익(발표기준),32.5,31.9,108.4,-15.1,74.6,592.7
*[구K-IFRS]영업이익,,,,,,
금융수익,25.8,35.8,39.5,36.1,33.3,-7.8
금융원가,7.0,2.4,4.7,8.9,5.2,-42.0
기타영업외손익,19.5,11.0,30.6,-75.1,11.6,115.5
"종속기업,공동지배기업및관계기업관련손익",31.4,33.8,39.4,26.5,32.8,23.7
법인세비용차감전계속사업이익,102.2,110.2,213.2,-36.6,147.1,502.1
법인세비용,34.9,42.6,22.8,-6.8,43.6,736.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,67.3,67.6,190.3,-29.7,103.5,448.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,67.3,67.6,190.3,-29.7,103.5,448.1
기타포괄이익,-2.8,-44.8,-2.9,-15.3,34.3,323.3
총포괄이익,64.5,22.8,187.4,-45.1,137.7,405.6
*주당계속사업이익,243,208,613,-184,311,269
*주당순이익,243,208,613,-184,311,269
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,243,208,613,-184,311,269
*(지배주주지분)주당순이익,243,208,613,-184,311,269
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
