항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),270.1,256.8,344.3,392.7,613.8,56.3
*내수,,,,,,
*수출,,,,,,
매출원가,247.9,248.1,294.4,330.7,478.3,44.6
매출총이익,22.2,8.8,49.9,62.1,135.5,118.4
판매비와관리비,40.0,44.1,43.7,45.5,56.2,23.4
영업이익,-17.9,-35.4,6.2,16.5,79.3,379.6
*기타영업손익,,,,,,
영업이익(발표기준),-17.9,-35.4,6.2,16.5,79.3,379.6
*[구K-IFRS]영업이익,,,,,,
금융수익,2.1,2.1,1.6,1.8,1.9,5.8
금융원가,0.1,0.1,1.4,0.4,0.1,-76.6
기타영업외손익,-13.0,-15.9,1.0,-4.3,3.5,182.6
"종속기업,공동지배기업및관계기업관련손익",-12.8,-0.2,,,,
법인세비용차감전계속사업이익,-41.7,-49.4,7.5,13.6,84.6,521.5
법인세비용,-3.1,-4.4,-0.9,2.4,8.9,269.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-38.6,-45.0,8.3,11.2,75.7,575.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-38.6,-45.0,8.3,11.2,75.7,575.7
기타포괄이익,-1.8,-3.6,-0.4,0.2,-0.1,-165.2
총포괄이익,-40.3,-48.6,7.9,11.4,75.6,564.9
*주당계속사업이익,-430,-529,108,135,904,570
*주당순이익,-430,-529,108,135,904,570
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-430,-529,108,135,904,570
*(지배주주지분)주당순이익,-430,-529,108,135,904,570
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
