항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,019.5",846.2,"1,578.1","1,378.3","2,529.9",83.5
*내수,458.7,482.2,871.9,789.5,,
*수출,560.8,364.0,706.2,588.8,,
매출원가,734.5,639.1,"1,261.1","1,074.6","2,041.9",90.0
매출총이익,285.0,207.1,317.0,303.7,488.0,60.7
판매비와관리비,252.0,202.9,244.6,233.7,345.3,47.7
영업이익,33.0,4.2,72.4,70.0,142.7,103.8
*기타영업손익,,,,,,
영업이익(발표기준),33.0,4.2,72.4,70.0,142.7,103.8
*[구K-IFRS]영업이익,,,,,,
금융수익,23.8,7.3,21.1,1.2,6.0,396.4
금융원가,6.3,8.8,52.0,19.6,22.0,12.3
기타영업외손익,-17.4,59.8,-4.1,-21.4,15.1,170.3
"종속기업,공동지배기업및관계기업관련손익",,25.5,-17.8,20.5,,
법인세비용차감전계속사업이익,33.0,88.0,19.6,50.7,141.7,179.5
법인세비용,4.1,21.4,18.1,10.4,27.8,167.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,28.9,66.5,1.5,40.3,113.9,182.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,28.9,66.5,1.5,40.3,113.9,182.6
기타포괄이익,-12.5,-3.5,11.7,-2.3,14.3,730.6
총포괄이익,16.5,63.0,13.1,38.1,128.2,236.9
*주당계속사업이익,56,129,3,78,211,171
*주당순이익,56,129,3,78,211,171
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,56,129,3,78,211,171
*(지배주주지분)주당순이익,56,129,3,78,211,171
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
