항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"9,832.9","9,512.6","8,989.9","9,335.6","12,776.4",36.9
*내수,,,,,,
*수출,,,,,,
매출원가,"9,112.8","9,007.7","8,519.1","8,742.3","11,737.2",34.3
매출총이익,720.1,504.9,470.8,593.4,"1,039.2",75.1
판매비와관리비,313.9,331.6,300.9,309.8,436.2,40.8
영업이익,406.2,173.3,169.9,283.5,603.0,112.7
*기타영업손익,,,,,,
영업이익(발표기준),406.2,173.3,169.9,283.5,603.0,112.7
*[구K-IFRS]영업이익,,,,,,
금융수익,73.4,121.8,149.8,308.2,189.2,-38.6
금융원가,305.4,176.4,268.6,495.5,501.1,1.1
기타영업외손익,-17.4,16.2,18.3,10.0,3.7,-62.8
"종속기업,공동지배기업및관계기업관련손익",4.8,-0.0,-0.0,0.2,-1.9,-990.7
법인세비용차감전계속사업이익,161.6,134.9,69.3,106.4,292.9,175.4
법인세비용,18.9,10.6,22.4,35.9,30.6,-14.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,142.7,124.3,46.9,70.5,262.3,272.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,142.7,124.3,46.9,70.5,262.3,272.1
기타포괄이익,9.7,107.4,-30.4,-0.0,287.6,"2,101,263.2"
총포괄이익,152.4,231.6,16.5,70.5,550.0,680.3
*주당계속사업이익,166,128,66,85,338,298
*주당순이익,166,128,66,85,338,298
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,166,128,66,85,338,298
*(지배주주지분)주당순이익,166,128,66,85,338,298
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
