항목,2017/06,2018/06,2019/06,2020/06,2021/06,전년대비
매출액(수익),"1,741.5","1,661.9","1,546.1","1,479.5","1,352.8",-8.6
*내수,"1,741.5",,"1,546.1",,"1,352.8",
*수출,,,,,,
매출원가,"1,079.4","1,035.6","1,024.4",966.8,905.8,-6.3
매출총이익,662.1,626.3,521.6,512.7,447.1,-12.8
판매비와관리비,683.0,638.4,561.2,492.8,449.7,-8.8
영업이익,-20.9,-12.1,-39.5,19.9,-2.6,-113.0
*기타영업손익,,,,,,
영업이익(발표기준),-20.9,-12.1,-39.5,19.9,-2.6,-113.0
*[구K-IFRS]영업이익,,,,,,
금융수익,20.7,6.9,3.7,1.9,2.2,17.2
금융원가,38.9,45.2,36.6,20.9,18.6,-11.2
기타영업외손익,-40.4,5.2,-43.6,1.0,2.4,138.6
"종속기업,공동지배기업및관계기업관련손익",-4.8,-4.3,-9.3,-12.1,3.3,127.6
법인세비용차감전계속사업이익,-84.3,-49.6,-125.3,-10.2,-13.2,-30.1
법인세비용,15.1,12.5,-29.4,1.1,-5.5,-612.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-99.4,-62.1,-96.0,-11.2,-7.7,31.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-99.4,-62.1,-96.0,-11.2,-7.7,31.3
기타포괄이익,1.7,9.0,-5.0,4.5,4.8,6.1
총포괄이익,-97.7,-53.1,-101.0,-6.7,-2.9,56.3
*주당계속사업이익,-555,-331,-414,-36,-24,33
*주당순이익,-555,-331,-414,-36,-24,33
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-555,-331,-414,-36,-24,33
*(지배주주지분)주당순이익,-555,-331,-414,-36,-24,33
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
