항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,732.9","3,455.2","4,222.1","3,075.2","2,629.5",-14.5
*내수,,,,,,
*수출,,,,,,
매출원가,"1,513.7","1,445.5","1,688.5","1,610.2","1,330.7",-17.4
매출총이익,"2,219.1","2,009.7","2,533.5","1,465.0","1,298.7",-11.3
판매비와관리비,"2,106.8","2,199.3","2,515.2","2,145.0","1,522.5",-29.0
영업이익,112.3,-189.6,18.3,-680.0,-223.8,67.1
*기타영업손익,,,,,,
영업이익(발표기준),112.3,-189.6,18.3,-680.0,-223.8,67.1
*[구K-IFRS]영업이익,,,,,,
금융수익,28.8,58.5,245.2,462.7,36.8,-92.0
금융원가,20.6,4.9,171.3,117.9,27.9,-76.3
기타영업외손익,-23.6,-17.9,-207.0,-729.2,-240.4,67.0
"종속기업,공동지배기업및관계기업관련손익",,11.1,,,,
법인세비용차감전계속사업이익,97.0,-142.9,-114.8,"-1,064.4",-455.4,57.2
법인세비용,9.1,-25.9,-17.8,-86.1,-21.7,74.8
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,87.9,-117.0,-97.0,-978.2,-433.6,55.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,87.9,-117.0,-97.0,-978.2,-433.6,55.7
기타포괄이익,-24.5,23.3,8.0,-12.8,-4.8,62.2
총포괄이익,63.4,-93.7,-89.0,-991.0,-438.5,55.8
*주당계속사업이익,490,-483,-423,"-3,387","-1,666",51
*주당순이익,490,-483,-423,"-3,387","-1,666",51
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,490,-483,-423,"-3,387","-1,666",51
*(지배주주지분)주당순이익,490,-483,-423,"-3,387","-1,666",51
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
