항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),358.7,180.8,301.6,215.1,215.7,0.3
*내수,307.1,,300.6,,,
*수출,51.6,,13.0,,,
매출원가,288.8,153.0,228.0,173.8,173.7,-0.0
매출총이익,69.9,27.8,73.6,41.3,42.0,1.7
판매비와관리비,113.2,159.3,155.2,76.0,77.6,2.2
영업이익,-43.3,-131.5,-81.6,-34.6,-35.6,-2.7
*기타영업손익,,,,,,
영업이익(발표기준),-43.3,-131.5,-81.6,-34.6,-35.6,-2.7
*[구K-IFRS]영업이익,,,,,,
금융수익,2.4,24.2,20.4,45.5,14.5,-68.2
금융원가,48.3,40.6,56.5,41.5,11.3,-72.8
기타영업외손익,-224.0,-163.0,-459.6,-7.4,-27.4,-271.3
"종속기업,공동지배기업및관계기업관련손익",-73.8,37.5,-43.9,-4.5,-3.0,34.4
법인세비용차감전계속사업이익,-386.9,-273.4,-621.2,-42.5,-62.8,-47.7
법인세비용,-5.2,-2.5,-2.5,0.8,,
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-381.7,-270.9,-618.7,-43.3,-62.8,-44.9
중단사업이익,-8.3,,-26.7,-15.8,-3.0,81.0
*중단사업법인세효과,,,,,,
당기순이익,-390.0,-270.9,-645.5,-59.1,-65.8,-11.3
기타포괄이익,-14.7,-3.2,10.8,-13.7,-4.9,64.0
총포괄이익,-404.7,-274.0,-634.6,-72.8,-70.7,2.8
*주당계속사업이익,-258,-151,"-12,080",,,
*주당순이익,-263,-151,"-12,622",-157,-100,36
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-258,-151,"-12,080",,,
*(지배주주지분)주당순이익,-263,-151,"-12,622",-157,-100,36
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
