항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,086.2","2,089.6","1,563.0","1,752.5","2,003.7",14.3
*내수,912.7,,734.0,759.0,,
*수출,"1,170.2",,829.0,993.4,,
매출원가,"2,021.6","2,069.4","1,533.6","1,599.0","1,820.7",13.9
매출총이익,64.6,20.2,29.4,153.4,183.0,19.3
판매비와관리비,163.9,145.2,159.2,117.9,129.0,9.4
영업이익,-99.3,-125.0,-129.8,35.5,54.1,52.3
*기타영업손익,,,,,,
영업이익(발표기준),-99.3,-125.0,-129.8,35.5,54.1,52.3
*[구K-IFRS]영업이익,,,,,,
금융수익,2.2,2.6,7.2,6.6,5.1,-21.9
금융원가,54.5,46.6,8.9,16.4,8.0,-51.3
기타영업외손익,15.2,287.3,-35.4,13.1,-30.4,-332.8
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-136.5,118.4,-166.9,38.8,20.8,-46.3
법인세비용,-40.4,-21.5,-68.7,7.7,5.3,-32.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-96.0,139.9,-98.2,31.0,15.6,-49.9
중단사업이익,,-15.5,-61.3,-4.6,,
*중단사업법인세효과,,,,,,
당기순이익,-96.0,124.3,-159.6,26.4,15.6,-41.1
기타포괄이익,-10.9,-15.7,-3.7,69.6,7.1,-89.8
총포괄이익,-107.0,108.6,-163.2,96.1,22.7,-76.4
*주당계속사업이익,"-1,808","2,645","-2,299",864,433,-50
*주당순이익,"-1,808","2,370","-3,651",746,433,-42
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-1,808","2,645","-2,299",864,433,-50
*(지배주주지분)주당순이익,"-1,808","2,370","-3,651",746,433,-42
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
