항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,597.9","2,629.6","2,619.1","2,431.8","2,775.1",14.1
*내수,,,"2,619.1","1,063.1",,
*수출,,,,"1,368.7",,
매출원가,"2,124.0","2,186.4","2,155.1","1,980.5","2,311.7",16.7
매출총이익,473.8,443.1,464.0,451.3,463.5,2.7
판매비와관리비,406.6,322.1,319.5,303.5,454.7,49.9
영업이익,67.3,121.1,144.5,147.9,8.7,-94.1
*기타영업손익,,,,,,
영업이익(발표기준),67.3,121.1,144.5,147.9,8.7,-94.1
*[구K-IFRS]영업이익,,,,,,
금융수익,76.6,77.7,78.5,88.2,96.7,9.6
금융원가,105.6,74.9,71.2,114.4,73.1,-36.1
기타영업외손익,9.3,10.3,-18.5,-24.6,35.9,246.2
"종속기업,공동지배기업및관계기업관련손익",,,,,2.6,
법인세비용차감전계속사업이익,47.5,134.2,133.2,97.1,70.9,-27.0
법인세비용,36.6,31.3,50.4,24.3,10.2,-58.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,11.0,102.9,82.8,72.8,60.6,-16.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,11.0,102.9,82.8,72.8,60.6,-16.7
기타포괄이익,-10.9,9.8,-7.2,4.6,-10.6,-330.5
총포괄이익,0.1,112.7,75.6,77.4,50.0,-35.3
*주당계속사업이익,84,771,606,524,436,-17
*주당순이익,84,771,606,524,436,-17
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,84,771,606,524,436,-17
*(지배주주지분)주당순이익,84,771,606,524,436,-17
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
