항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,010.8","1,976.0","2,025.1","1,527.5","1,487.0",-2.6
*내수,"2,007.7","1,970.8","2,018.2","1,526.6",,
*수출,3.1,5.2,7.0,1.0,,
매출원가,958.3,939.3,997.9,825.5,781.3,-5.3
매출총이익,"1,052.5","1,036.7","1,027.3",702.0,705.7,0.5
판매비와관리비,"1,036.1","1,016.5","1,043.0",902.1,926.9,2.8
영업이익,16.4,20.2,-15.8,-200.0,-221.2,-10.6
*기타영업손익,,,,,,
영업이익(발표기준),16.4,20.2,-15.8,-200.0,-221.2,-10.6
*[구K-IFRS]영업이익,,,,,,
금융수익,1.1,1.1,6.8,7.6,7.5,-0.9
금융원가,9.7,9.6,21.1,24.3,23.7,-2.2
기타영업외손익,-0.1,-8.5,-2.4,0.0,36.3,"401,028.4"
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,7.6,3.1,-32.4,-216.7,-201.1,7.2
법인세비용,,0.9,,0.0,0.0,130.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,7.6,2.3,-32.4,-216.7,-201.1,7.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,7.6,2.3,-32.4,-216.7,-201.1,7.2
기타포괄이익,1.1,-4.6,-3.6,1.9,4.7,146.8
총포괄이익,8.7,-2.3,-36.0,-214.8,-196.4,8.6
*주당계속사업이익,13,4,-55,-368,-333,10
*주당순이익,13,4,-55,-368,-333,10
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,13,4,-55,-368,-333,10
*(지배주주지분)주당순이익,13,4,-55,-368,-333,10
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
