항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,008.4","2,077.2","2,946.6","2,325.7","2,700.9",16.1
*내수,,,,,,
*수출,,,,,,
매출원가,"1,323.0","1,367.4","2,079.2","1,514.2","1,806.4",19.3
매출총이익,685.4,709.8,867.4,811.5,894.5,10.2
판매비와관리비,577.1,599.9,623.3,646.5,698.1,8.0
영업이익,108.2,110.0,244.1,165.0,196.4,19.0
*기타영업손익,,,,,,
영업이익(발표기준),108.2,110.0,244.1,165.0,196.4,19.0
*[구K-IFRS]영업이익,,,,,,
금융수익,9.2,15.4,13.0,15.7,29.4,87.4
금융원가,15.0,7.4,8.7,25.2,11.6,-53.9
기타영업외손익,14.5,-4.5,1.0,44.8,-14.7,-132.9
"종속기업,공동지배기업및관계기업관련손익",-0.1,6.3,18.9,-53.2,9.0,117.0
법인세비용차감전계속사업이익,116.8,119.7,268.3,147.2,208.4,41.6
법인세비용,19.8,48.2,34.3,43.6,48.3,10.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,97.1,71.5,234.1,103.6,160.1,54.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,97.1,71.5,234.1,103.6,160.1,54.5
기타포괄이익,-31.6,4.4,1.4,-19.1,15.6,181.6
총포괄이익,65.5,75.8,235.5,84.6,175.7,107.7
*주당계속사업이익,899,697,"2,222",974,"1,537",58
*주당순이익,899,697,"2,222",974,"1,537",58
*희석주당계속사업이익,896,696,,,,
*희석주당순이익,896,696,,,,
*(지배주주지분)주당계속사업이익,899,697,"2,222",974,"1,537",58
*(지배주주지분)주당순이익,899,697,"2,222",974,"1,537",58
*(지배주주지분)희석주당계속사업이익,896,696,,,,
*(지배주주지분)희석주당순이익,896,696,,,,
