항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"9,222.0","9,720.5","9,716.4","7,850.4","8,929.3",13.7
*내수,,,"9,716.4","7,850.4",,
*수출,,,,,,
매출원가,"7,765.3","8,110.6","7,991.1","6,758.9","7,739.6",14.5
매출총이익,"1,456.6","1,609.9","1,725.3","1,091.5","1,189.6",9.0
판매비와관리비,"1,219.7","1,284.6","1,293.1","1,111.1","1,175.9",5.8
영업이익,236.9,325.3,432.2,-19.7,13.8,170.0
*기타영업손익,,,,,,
영업이익(발표기준),236.9,325.3,432.2,-19.7,13.8,170.0
*[구K-IFRS]영업이익,,,,,,
금융수익,218.9,160.8,114.7,201.7,102.2,-49.3
금융원가,319.4,337.9,374.6,363.9,327.0,-10.1
기타영업외손익,15.5,13.4,-14.3,71.6,69.5,-3.0
"종속기업,공동지배기업및관계기업관련손익",0.4,1.3,0.1,,,
법인세비용차감전계속사업이익,152.3,162.9,158.1,-110.3,-141.6,-28.3
법인세비용,53.1,59.1,45.8,13.6,-1.4,-110.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,99.2,103.8,112.3,-123.9,-140.2,-13.2
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,99.2,103.8,112.3,-123.9,-140.2,-13.2
기타포괄이익,-38.9,45.4,82.9,94.5,157.1,66.4
총포괄이익,60.3,149.3,195.3,-29.4,16.9,157.5
*주당계속사업이익,220,213,241,-264,-302,-14
*주당순이익,220,213,241,-264,-302,-14
*희석주당계속사업이익,218,211,,,,
*희석주당순이익,218,211,,,,
*(지배주주지분)주당계속사업이익,220,213,241,-264,-302,-14
*(지배주주지분)주당순이익,220,213,241,-264,-302,-14
*(지배주주지분)희석주당계속사업이익,218,211,,,,
*(지배주주지분)희석주당순이익,218,211,,,,
