항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,151.7","2,113.9","1,967.0","1,833.0","1,878.6",2.5
*내수,,,"1,873.8","1,747.3",,
*수출,,,127.1,85.7,,
매출원가,894.4,893.2,818.5,805.2,841.1,4.5
매출총이익,"1,257.3","1,220.7","1,148.5","1,027.8","1,037.6",0.9
판매비와관리비,"1,272.4","1,265.9","1,117.5","1,007.7","1,023.4",1.6
영업이익,-15.1,-45.2,31.0,20.1,14.2,-29.4
*기타영업손익,,,,,,
영업이익(발표기준),-15.1,-45.2,31.0,20.1,14.2,-29.4
*[구K-IFRS]영업이익,,,,,,
금융수익,2.1,1.5,2.6,56.2,67.7,20.5
금융원가,5.8,5.7,7.4,48.4,80.3,65.9
기타영업외손익,-16.2,-1.1,5.1,-434.2,-5.9,98.6
"종속기업,공동지배기업및관계기업관련손익",,,,-100.6,-13.3,86.8
법인세비용차감전계속사업이익,-35.1,-50.5,31.4,-506.9,-17.7,96.5
법인세비용,-18.4,7.1,12.8,12.5,12.8,2.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-16.7,-57.6,18.5,-519.4,-30.5,94.1
중단사업이익,,,-42.8,-3.5,-1.6,52.8
*중단사업법인세효과,,,,,,
당기순이익,-16.7,-57.6,-24.3,-522.9,-32.1,93.9
기타포괄이익,-8.1,-7.5,0.5,-7.5,7.6,201.5
총포괄이익,-24.8,-65.1,-23.8,-530.4,-24.5,95.4
*주당계속사업이익,-261,-907,143,"-3,168",-108,97
*주당순이익,-261,-907,-189,"-3,189",-114,96
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-261,-907,143,"-3,168",-108,97
*(지배주주지분)주당순이익,-261,-907,-189,"-3,189",-114,96
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
