항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),561.6,532.9,527.5,516.4,543.7,5.3
*내수,468.6,467.6,461.7,443.1,,
*수출,93.0,65.4,65.9,73.3,,
매출원가,437.3,419.8,436.8,414.3,430.6,3.9
매출총이익,124.3,113.1,90.7,102.1,113.0,10.8
판매비와관리비,62.2,65.0,69.0,63.3,61.4,-3.0
영업이익,62.1,48.1,21.7,38.8,51.6,33.2
*기타영업손익,,,,,,
영업이익(발표기준),62.1,48.1,21.7,38.8,51.6,33.2
*[구K-IFRS]영업이익,,,,,,
금융수익,12.2,8.7,11.2,19.7,19.6,-0.5
금융원가,12.3,8.1,10.5,11.0,13.2,20.2
기타영업외손익,-1.3,-4.2,-0.8,-2.7,-3.2,-20.0
"종속기업,공동지배기업및관계기업관련손익",-0.3,,,,,
법인세비용차감전계속사업이익,60.2,44.4,21.6,44.8,54.8,22.3
법인세비용,13.4,10.9,5.5,10.2,14.0,36.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,46.8,33.5,16.2,34.6,40.9,18.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,46.8,33.5,16.2,34.6,40.9,18.1
기타포괄이익,-12.1,-2.1,6.5,-4.5,5.0,211.9
총포괄이익,34.8,31.3,22.7,30.1,45.9,52.3
*주당계속사업이익,147,105,51,111,133,20
*주당순이익,147,105,51,111,133,20
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,147,105,51,111,133,20
*(지배주주지분)주당순이익,147,105,51,111,133,20
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
