항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"9,399.5","9,293.9","8,961.6","9,340.0","11,900.7",27.4
*내수,,,"5,146.9",,,
*수출,,,"3,146.8",,,
매출원가,"8,042.1","7,912.0","7,494.9","7,817.8","10,242.5",31.0
매출총이익,"1,357.4","1,381.9","1,466.7","1,522.2","1,658.2",8.9
판매비와관리비,"1,262.4","1,146.8","1,156.7","1,249.4","1,280.1",2.5
영업이익,95.0,235.1,310.0,272.9,378.2,38.6
*기타영업손익,2.2,5.8,6.5,3.0,9.1,202.6
영업이익(발표기준),97.1,240.9,316.5,275.8,387.2,40.4
*[구K-IFRS]영업이익,,,,,,
금융수익,159.1,173.9,74.6,268.2,393.4,46.7
금융원가,150.4,184.8,169.8,350.2,271.5,-22.5
기타영업외손익,-173.8,-120.5,35.3,17.2,-108.0,-729.4
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-70.2,103.7,250.1,207.9,392.1,88.6
법인세비용,103.0,46.5,24.6,38.2,57.9,51.4
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-173.2,57.2,225.5,169.7,334.2,97.0
중단사업이익,-24.7,-48.3,-1.3,-1.3,-1.3,0.0
*중단사업법인세효과,-7.0,-3.5,-0.4,,,
당기순이익,-197.9,8.9,224.2,168.3,332.9,97.8
기타포괄이익,26.9,0.9,-4.6,6.1,2.4,-60.7
총포괄이익,-171.0,9.8,219.5,174.5,335.3,92.2
*주당계속사업이익,-393,27,275,221,438,98
*주당순이익,-427,-31,274,220,437,99
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-393,27,275,221,438,98
*(지배주주지분)주당순이익,-427,-31,274,220,437,99
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
