항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"18,038.8","15,029.9","14,637.1","9,755.7","9,255.1",-5.1
*내수,,,,"3,779.3",,
*수출,,,,"5,976.3",,
매출원가,"17,185.7","14,830.5","14,171.3","9,352.9","8,701.6",-7.0
매출총이익,853.1,199.4,465.8,402.8,553.5,37.4
판매비와관리비,412.5,347.2,437.9,408.7,463.1,13.3
영업이익,440.5,-147.8,27.9,-5.9,90.4,"1,640.0"
*기타영업손익,,,,,,
영업이익(발표기준),440.5,-147.8,27.9,-5.9,90.4,"1,640.0"
*[구K-IFRS]영업이익,,,,,,
금융수익,"4,758.8",929.6,717.1,675.8,389.0,-42.5
금융원가,"1,655.3",815.1,949.2,"1,014.6",588.6,-42.0
기타영업외손익,-197.7,131.0,-114.6,243.9,-87.4,-135.8
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,"3,346.3",97.8,-318.8,-100.8,-196.7,-95.1
법인세비용,2.4,6.7,3.0,-0.5,36.5,"7,260.8"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,"3,343.9",91.1,-321.8,-100.3,-233.2,-132.5
중단사업이익,,,-10.4,0.9,,
*중단사업법인세효과,,,,,,
당기순이익,"3,343.9",91.1,-332.2,-99.4,-233.2,-134.5
기타포괄이익,38.8,32.7,2.0,-13.9,-7.3,47.5
총포괄이익,"3,382.7",123.8,-330.2,-113.3,-240.5,-112.3
*주당계속사업이익,"20,985",471,"-1,612",-549,-696,-27
*주당순이익,"20,985",471,"-1,664",-545,-696,-28
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"20,985",471,"-1,612",-549,-696,-27
*(지배주주지분)주당순이익,"20,985",471,"-1,664",-545,-696,-28
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
