항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),519.8,728.0,808.8,946.5,"1,020.7",7.8
*내수,519.8,,808.8,946.5,,
*수출,,,,,,
매출원가,372.3,535.2,542.2,598.2,582.1,-2.7
매출총이익,147.5,192.7,266.6,348.2,438.6,25.9
판매비와관리비,66.3,180.4,188.3,190.4,205.2,7.8
영업이익,81.2,12.3,78.3,157.8,233.4,47.9
*기타영업손익,,,,,,
영업이익(발표기준),81.2,12.3,78.3,157.8,233.4,47.9
*[구K-IFRS]영업이익,,,,,,
금융수익,31.0,24.4,4.2,4.3,3.1,-27.1
금융원가,49.7,131.1,108.5,123.1,122.5,-0.5
기타영업외손익,3.2,-1.2,-24.9,12.2,1.7,-86.1
"종속기업,공동지배기업및관계기업관련손익",0.4,-3.4,-3.7,-0.6,-0.0,99.3
법인세비용차감전계속사업이익,66.1,-99.1,-54.6,50.6,115.7,128.5
법인세비용,23.0,21.3,21.0,12.6,28.8,128.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,43.1,-120.3,-75.5,38.0,86.9,128.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,43.1,-120.3,-75.5,38.0,86.9,128.5
기타포괄이익,-1.6,2.8,-10.3,-4.9,-21.3,-336.7
총포괄이익,41.4,-117.5,-85.8,33.1,65.6,97.8
*주당계속사업이익,942,-87,-79,"1,049",908,-13
*주당순이익,942,-87,-79,"1,049",908,-13
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,942,-87,-79,"1,049",908,-13
*(지배주주지분)주당순이익,942,-87,-79,"1,049",908,-13
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
