항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"3,332.5","2,940.3","3,637.5","2,742.1","2,048.6",-25.3
*내수,,,,,,
*수출,,,,,,
매출원가,"2,839.3","2,892.8","3,379.6","2,380.3","1,807.4",-24.1
매출총이익,493.2,47.5,257.9,361.8,241.2,-33.3
판매비와관리비,719.6,662.9,560.0,483.8,450.3,-6.9
영업이익,-226.3,-615.4,-302.1,-122.0,-209.0,-71.3
*기타영업손익,601.9,467.1,331.7,128.7,63.3,-50.8
영업이익(발표기준),375.6,-148.3,29.7,6.7,-145.7,"-2,279.2"
*[구K-IFRS]영업이익,,,,,,
금융수익,46.4,59.1,32.0,127.9,151.1,18.1
금융원가,192.3,188.8,421.2,391.8,187.6,-52.1
기타영업외손익,601.9,467.1,331.7,128.7,63.3,-50.8
"종속기업,공동지배기업및관계기업관련손익",-89.7,-208.6,-165.3,17.6,-11.3,-164.6
법인세비용차감전계속사업이익,140.0,-486.6,-524.8,-239.6,-193.6,19.2
법인세비용,4.2,3.8,31.2,6.0,2.2,-62.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,135.8,-490.4,-556.0,-245.6,-195.8,20.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,135.8,-490.4,-556.0,-245.6,-195.8,20.3
기타포괄이익,7.9,-1.5,28.6,45.9,-41.9,-191.2
총포괄이익,143.7,-491.9,-527.4,-199.7,-237.7,-19.0
*주당계속사업이익,317,-946,"-1,049",-413,-172,58
*주당순이익,317,-946,"-1,049",-413,-172,58
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,317,-946,"-1,049",-413,-172,58
*(지배주주지분)주당순이익,317,-946,"-1,049",-413,-172,58
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
