항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"10,346.3","11,090.7","11,237.3","9,496.5","10,552.7",11.1
*내수,,,,,,
*수출,,,,,,
매출원가,"8,568.7","9,031.1","9,694.3","8,378.2","9,252.5",10.4
매출총이익,"1,777.5","2,059.6","1,542.9","1,118.3","1,300.2",16.3
판매비와관리비,"1,079.7",818.7,854.7,845.7,"1,002.1",18.5
영업이익,697.9,"1,240.9",688.2,272.7,298.1,9.3
*기타영업손익,,,,,,
영업이익(발표기준),697.9,"1,240.9",688.2,272.7,298.1,9.3
*[구K-IFRS]영업이익,,,,,,
금융수익,395.4,153.4,206.3,275.8,237.0,-14.1
금융원가,480.0,474.3,536.8,598.3,527.9,-11.8
기타영업외손익,-25.1,-12.3,-287.1,-394.4,9.1,102.3
"종속기업,공동지배기업및관계기업관련손익",7.2,5.8,8.7,40.5,14.1,-65.2
법인세비용차감전계속사업이익,595.4,913.5,79.3,-403.7,30.4,107.5
법인세비용,186.7,298.2,147.8,-25.2,26.3,204.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,408.7,615.3,-68.5,-378.5,4.1,101.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,408.7,615.3,-68.5,-378.5,4.1,101.1
기타포괄이익,8.5,-38.2,15.6,6.6,62.1,838.5
총포괄이익,417.2,577.1,-52.9,-371.9,66.2,117.8
*주당계속사업이익,641,833,-231,-925,-153,83
*주당순이익,641,833,-231,-925,-153,83
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,641,833,-231,-925,-153,83
*(지배주주지분)주당순이익,641,833,-231,-925,-153,83
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
