항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,401.4","1,475.0","1,493.5","1,278.5","1,447.6",13.2
*내수,,,"1,432.4",,,
*수출,,,56.5,,,
매출원가,609.3,730.5,809.1,788.6,824.2,4.5
매출총이익,792.0,744.5,684.3,489.9,623.4,27.2
판매비와관리비,717.3,695.1,827.3,779.6,682.2,-12.5
영업이익,74.7,49.4,-142.9,-289.6,-58.8,79.7
*기타영업손익,,,,,,
영업이익(발표기준),74.7,49.4,-142.9,-289.6,-58.8,79.7
*[구K-IFRS]영업이익,,,,,,
금융수익,2.6,2.6,7.3,59.0,8.7,-85.2
금융원가,24.3,35.3,75.6,56.9,32.0,-43.8
기타영업외손익,48.0,2.2,19.4,14.6,16.1,10.5
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,101.1,18.9,-191.8,-272.9,-66.0,75.8
법인세비용,19.8,15.6,16.5,4.6,2.1,-55.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,81.3,3.3,-208.3,-277.5,-68.0,75.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,81.3,3.3,-208.3,-277.5,-68.0,75.5
기타포괄이익,1.0,-3.3,53.2,21.9,-2.5,-111.3
총포괄이익,82.3,-0.0,-155.1,-255.7,-70.5,72.4
*주당계속사업이익,320,41,-836,-944,-203,79
*주당순이익,320,41,-836,-944,-203,79
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,320,41,-836,-944,-203,79
*(지배주주지분)주당순이익,320,41,-836,-944,-203,79
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
