항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,633.7","2,758.6","2,810.2","3,190.8","3,489.6",9.4
*내수,,,"3,147.9",,,
*수출,,,346.0,,,
매출원가,"1,460.7","1,470.8","1,488.7","1,743.6","2,082.1",19.4
매출총이익,"1,173.0","1,287.8","1,321.5","1,447.2","1,407.6",-2.7
판매비와관리비,993.2,"1,091.1","1,026.2","1,036.1","1,188.5",14.7
영업이익,179.8,196.7,295.3,411.1,219.0,-46.7
*기타영업손익,,,,,,
영업이익(발표기준),179.8,196.7,295.3,411.1,219.0,-46.7
*[구K-IFRS]영업이익,,,,,,
금융수익,102.8,99.7,31.3,32.5,69.1,112.3
금융원가,60.6,19.4,13.4,40.6,35.1,-13.5
기타영업외손익,-8.0,-5.7,-0.3,-0.3,7.3,"2,780.9"
"종속기업,공동지배기업및관계기업관련손익",-18.8,,,,,
법인세비용차감전계속사업이익,195.2,271.3,312.8,402.8,260.3,-35.4
법인세비용,67.0,58.9,65.6,50.1,30.6,-38.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,128.1,212.4,247.2,352.7,229.7,-34.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,128.1,212.4,247.2,352.7,229.7,-34.9
기타포괄이익,-3.2,-40.9,13.0,2.3,3.0,28.2
총포괄이익,124.9,171.5,260.2,355.0,232.7,-34.5
*주당계속사업이익,"5,877","9,578","11,148","8,062","5,356",-34
*주당순이익,"5,877","9,578","11,148","8,062","5,356",-34
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"5,877","9,578","11,148","8,062","5,356",-34
*(지배주주지분)주당순이익,"5,877","9,578","11,148","8,062","5,356",-34
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
