항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,824.9","1,493.3","1,374.8","1,051.5","1,337.5",27.2
*내수,,,,,,
*수출,,,,,,
매출원가,"1,909.6","1,517.8","1,591.5","1,177.5","1,207.2",2.5
매출총이익,-84.7,-24.5,-216.7,-126.0,130.3,203.4
판매비와관리비,96.7,62.7,88.3,53.6,56.7,5.8
영업이익,-181.5,-87.2,-304.9,-179.6,73.6,141.0
*기타영업손익,,,,,,
영업이익(발표기준),-181.5,-87.2,-304.9,-179.6,73.6,141.0
*[구K-IFRS]영업이익,,,,,,
금융수익,0.4,0.4,0.4,0.7,0.4,-37.6
금융원가,104.1,90.3,96.0,81.4,63.5,-22.0
기타영업외손익,72.3,-104.2,-2.9,34.7,21.6,-37.9
"종속기업,공동지배기업및관계기업관련손익",61.7,-10.1,0.3,-23.5,0.4,101.7
법인세비용차감전계속사업이익,-151.1,-291.3,-403.2,-249.0,32.5,113.0
법인세비용,-20.7,-58.8,-0.6,-308.0,30.9,110.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-130.4,-232.5,-402.6,59.0,1.6,-97.3
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-130.4,-232.5,-402.6,59.0,1.6,-97.3
기타포괄이익,-6.9,-1.0,466.0,31.0,34.6,11.6
총포괄이익,-137.3,-233.5,63.5,90.1,36.2,-59.8
*주당계속사업이익,"-10,570","-20,406","-35,329","5,181",140,-97
*주당순이익,"-10,570","-20,406","-35,329","5,181",140,-97
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-10,570","-20,406","-35,329","5,181",140,-97
*(지배주주지분)주당순이익,"-10,570","-20,406","-35,329","5,181",140,-97
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
