항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),919.9,832.5,729.5,925.3,"1,023.2",10.6
*내수,65.2,65.6,64.2,59.7,,
*수출,854.7,766.9,665.4,865.6,,
매출원가,670.8,641.9,540.6,734.1,738.2,0.6
매출총이익,249.1,190.6,189.0,191.2,285.0,49.0
판매비와관리비,177.0,180.9,184.3,205.2,215.5,5.0
영업이익,72.1,9.8,4.6,-14.0,69.5,596.9
*기타영업손익,,,,,,
영업이익(발표기준),72.1,9.8,4.6,-14.0,69.5,596.9
*[구K-IFRS]영업이익,,,,,,
금융수익,53.6,33.5,34.8,66.1,53.9,-18.5
금융원가,99.0,76.1,55.9,101.6,56.5,-44.3
기타영업외손익,3.9,2.2,0.6,21.7,15.6,-27.8
"종속기업,공동지배기업및관계기업관련손익",2.9,2.4,0.5,0.8,5.9,666.6
법인세비용차감전계속사업이익,33.4,-28.3,-15.3,-27.0,88.4,427.5
법인세비용,19.9,7.5,6.6,74.3,17.4,-76.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,13.6,-35.8,-22.0,-101.3,71.0,170.1
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,13.6,-35.8,-22.0,-101.3,71.0,170.1
기타포괄이익,32.4,-6.2,-9.9,25.8,31.6,22.4
총포괄이익,45.9,-42.0,-31.8,-75.5,102.6,235.9
*주당계속사업이익,55,-128,-74,-327,226,169
*주당순이익,55,-128,-74,-327,226,169
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,55,-128,-74,-327,226,169
*(지배주주지분)주당순이익,55,-128,-74,-327,226,169
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
