항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,471.4","1,620.0","1,634.3","1,738.2","1,820.2",4.7
*내수,789.8,771.0,655.6,695.9,,
*수출,681.6,848.9,978.8,"1,042.3",,
매출원가,"1,415.3","1,538.2","1,459.0","1,467.2","1,703.8",16.1
매출총이익,56.1,81.7,175.3,271.0,116.4,-57.1
판매비와관리비,121.0,121.7,138.2,196.8,148.7,-24.5
영업이익,-64.9,-39.9,37.1,74.2,-32.3,-143.6
*기타영업손익,,,,,,
영업이익(발표기준),-64.9,-39.9,37.1,74.2,-32.3,-143.6
*[구K-IFRS]영업이익,,,,,,
금융수익,14.1,10.4,11.0,24.0,14.8,-38.3
금융원가,41.5,33.5,25.0,36.1,22.9,-36.3
기타영업외손익,-215.8,-2.6,-4.5,7.1,-1.2,-116.3
"종속기업,공동지배기업및관계기업관련손익",,,1.0,5.0,4.8,-4.8
법인세비용차감전계속사업이익,-308.1,-65.6,19.6,74.2,-36.8,-149.7
법인세비용,-2.0,0.2,1.8,3.8,0.9,-76.6
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-306.1,-65.8,17.8,70.4,-37.7,-153.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-306.1,-65.8,17.8,70.4,-37.7,-153.6
기타포괄이익,4.6,-11.6,-10.1,6.4,4.2,-34.6
총포괄이익,-301.4,-77.4,7.7,76.8,-33.6,-143.7
*주당계속사업이익,-354,-73,15,59,-32,-154
*주당순이익,-354,-73,15,59,-32,-154
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-354,-73,15,59,-32,-154
*(지배주주지분)주당순이익,-354,-73,15,59,-32,-154
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
