항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),461.0,454.0,509.0,533.2,564.8,5.9
*내수,446.4,445.9,480.3,512.6,,
*수출,14.6,8.0,28.8,20.6,,
매출원가,272.7,266.1,303.5,301.2,310.4,3.0
매출총이익,188.3,187.8,205.6,232.0,254.4,9.7
판매비와관리비,202.9,196.1,225.2,258.1,292.4,13.3
영업이익,-14.6,-8.3,-19.6,-26.1,-38.0,-45.8
*기타영업손익,,,,,,
영업이익(발표기준),-14.6,-8.3,-19.6,-26.1,-38.0,-45.8
*[구K-IFRS]영업이익,,,,,,
금융수익,30.2,27.1,86.4,144.3,152.9,5.9
금융원가,98.8,92.2,42.4,28.3,0.9,-96.8
기타영업외손익,-40.5,-13.0,419.4,22.7,-19.2,-184.3
"종속기업,공동지배기업및관계기업관련손익",-41.6,76.8,-474.4,53.8,3.5,-93.5
법인세비용차감전계속사업이익,-165.2,-9.5,-30.6,166.4,98.3,-40.9
법인세비용,3.7,2.6,4.1,-22.7,6.8,129.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-168.9,-12.2,-34.7,189.2,91.5,-51.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-168.9,-12.2,-34.7,189.2,91.5,-51.6
기타포괄이익,-22.9,-8.1,-0.4,96.9,-103.3,-206.6
총포괄이익,-191.8,-20.2,-35.1,286.1,-11.7,-104.1
*주당계속사업이익,-201,-12,-51,35,20,-43
*주당순이익,-201,-12,-51,35,20,-43
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-201,-12,-51,35,20,-43
*(지배주주지분)주당순이익,-201,-12,-51,35,20,-43
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
