항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,803.7","2,054.4","1,727.2","1,761.7","2,177.2",23.6
*내수,525.8,,371.2,516.0,,
*수출,"1,277.9",,"1,356.0","1,246.0",,
매출원가,"1,449.1","1,650.1","1,369.0","1,449.0","1,753.5",21.0
매출총이익,354.7,404.3,358.2,312.7,423.7,35.5
판매비와관리비,223.3,269.1,266.1,252.6,302.3,19.7
영업이익,131.4,135.3,92.1,60.1,121.4,102.0
*기타영업손익,,,,,,
영업이익(발표기준),131.4,135.3,92.1,60.1,121.4,102.0
*[구K-IFRS]영업이익,,,,,,
금융수익,54.2,32.5,40.5,25.2,32.8,30.2
금융원가,68.5,63.5,66.7,88.0,84.8,-3.6
기타영업외손익,207.4,167.9,-194.1,-38.4,-24.7,35.6
"종속기업,공동지배기업및관계기업관련손익",,,,-0.5,-3.2,-561.6
법인세비용차감전계속사업이익,324.5,272.2,-128.2,-41.6,41.4,199.5
법인세비용,138.1,69.7,-19.2,-2.0,-91.9,"-4,599.1"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,186.5,202.5,-109.0,-39.6,133.3,436.5
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,186.5,202.5,-109.0,-39.6,133.3,436.5
기타포괄이익,-39.5,-3.8,9.5,1.6,119.5,"7,222.7"
총포괄이익,146.9,198.8,-99.5,-38.0,252.8,765.4
*주당계속사업이익,517,533,-279,-95,295,411
*주당순이익,517,533,-279,-95,295,411
*희석주당계속사업이익,,508,,,290,
*희석주당순이익,,508,,,290,
*(지배주주지분)주당계속사업이익,517,533,-279,-95,295,411
*(지배주주지분)주당순이익,517,533,-279,-95,295,411
*(지배주주지분)희석주당계속사업이익,,508,,,290,
*(지배주주지분)희석주당순이익,,508,,,290,
