항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,050.5","4,295.0","4,013.1","3,673.1","4,749.8",29.3
*내수,"4,795.2","3,975.8","3,608.1","3,326.9",,
*수출,255.3,319.3,405.0,346.2,,
매출원가,"4,914.1","4,151.5","3,874.3","3,526.5","4,619.1",31.0
매출총이익,136.4,143.6,138.9,146.7,130.7,-10.9
판매비와관리비,126.6,100.2,128.8,104.0,107.8,3.6
영업이익,9.8,43.4,10.0,42.7,23.0,-46.3
*기타영업손익,,,,,,
영업이익(발표기준),9.8,43.4,10.0,42.7,23.0,-46.3
*[구K-IFRS]영업이익,,,,,,
금융수익,7.0,6.7,10.1,2.7,1.7,-36.8
금융원가,16.7,18.5,19.6,11.5,21.7,89.7
기타영업외손익,-48.2,-12.1,-6.2,-2.9,-35.3,"-1,115.8"
"종속기업,공동지배기업및관계기업관련손익",97.9,5.8,-3.4,-0.5,43.5,"9,219.8"
법인세비용차감전계속사업이익,49.7,25.3,-9.1,30.5,11.1,-63.7
법인세비용,34.1,13.0,-1.0,7.4,-2.0,-126.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,15.6,12.4,-8.2,23.1,13.0,-43.6
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,15.6,12.4,-8.2,23.1,13.0,-43.6
기타포괄이익,-4.2,-1.8,-2.2,-3.2,9.6,400.5
총포괄이익,11.4,10.6,-10.4,19.9,22.6,13.5
*주당계속사업이익,10,18,-12,32,18,-44
*주당순이익,10,18,-12,32,18,-44
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,10,18,-12,32,18,-44
*(지배주주지분)주당순이익,10,18,-12,32,18,-44
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
