항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,854.3","3,202.0","2,461.4","1,678.0","1,357.5",-19.1
*내수,"1,224.9",,,895.3,,
*수출,"1,629.4",,,782.7,,
매출원가,"2,003.0","2,235.1","1,645.6","1,186.3",821.7,-30.7
매출총이익,851.3,966.9,815.8,491.7,535.8,9.0
판매비와관리비,918.4,927.6,814.7,699.3,583.2,-16.6
영업이익,-67.1,39.4,1.1,-207.6,-47.4,77.2
*기타영업손익,,,,,,
영업이익(발표기준),-67.1,39.4,1.1,-207.6,-47.4,77.2
*[구K-IFRS]영업이익,,,,,,
금융수익,1.3,1.1,2.2,4.6,12.7,173.4
금융원가,14.7,31.3,19.0,9.2,6.2,-32.2
기타영업외손익,2.7,-3.9,273.0,4.0,674.9,"16,881.2"
"종속기업,공동지배기업및관계기업관련손익",2.9,1.7,,,,
법인세비용차감전계속사업이익,-74.9,7.1,257.2,-208.2,633.9,404.5
법인세비용,-9.7,-59.7,1.7,-64.5,164.3,354.9
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-65.2,66.8,255.5,-143.7,469.6,426.8
중단사업이익,,,-158.8,40.2,,
*중단사업법인세효과,,,9.0,,,
당기순이익,-65.2,66.8,96.7,-103.5,469.6,553.6
기타포괄이익,-4.8,-26.4,-16.4,17.1,10.7,-37.5
총포괄이익,-70.0,40.4,80.3,-86.4,480.3,655.6
*주당계속사업이익,-32,33,126,-71,232,427
*주당순이익,-32,33,48,-51,232,555
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-32,33,126,-71,232,427
*(지배주주지분)주당순이익,-32,33,48,-51,232,555
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
