항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,744.7","4,246.5","4,027.9","4,823.7","4,545.2",-5.8
*내수,,,,,,
*수출,,,,,,
매출원가,"5,387.1","3,824.8","3,478.4","4,132.6","4,025.8",-2.6
매출총이익,357.6,421.8,549.4,691.0,519.4,-24.8
판매비와관리비,415.1,463.3,477.2,505.9,495.6,-2.0
영업이익,-57.5,-41.5,72.2,185.1,23.9,-87.1
*기타영업손익,,,,,,
영업이익(발표기준),-57.5,-41.5,72.2,185.1,23.9,-87.1
*[구K-IFRS]영업이익,,,,,,
금융수익,43.0,3.2,12.5,54.6,8.3,-84.9
금융원가,109.6,131.9,128.7,84.3,56.0,-33.6
기타영업외손익,-18.7,-497.0,60.8,-125.1,-152.8,-22.2
"종속기업,공동지배기업및관계기업관련손익",-6.4,463.0,33.3,3.6,1.3,-64.2
법인세비용차감전계속사업이익,-149.2,-204.1,50.1,33.8,-175.4,-618.3
법인세비용,-8.3,-153.5,45.0,-69.0,-16.8,75.7
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-140.9,-50.6,5.1,102.8,-158.6,-254.3
중단사업이익,-251.0,157.6,15.7,-240.1,,
*중단사업법인세효과,11.1,27.8,9.0,,,
당기순이익,-391.9,107.0,20.9,-137.2,-158.6,-15.6
기타포괄이익,-42.7,-250.0,2.2,132.7,299.1,125.4
총포괄이익,-434.6,-143.1,23.0,-4.5,140.5,"3,232.3"
*주당계속사업이익,-117,-36,4,63,-79,-225
*주당순이익,-326,76,15,-84,-79,6
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-117,-36,4,63,-79,-225
*(지배주주지분)주당순이익,-326,76,15,-84,-79,6
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
