항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,972.5","2,012.5","1,835.9","1,565.7","1,552.3",-0.9
*내수,,,"1,835.9","1,565.7",,
*수출,,,,,,
매출원가,"1,679.0","1,781.2","1,600.8","1,366.4","1,290.1",-5.6
매출총이익,293.5,231.3,235.0,199.3,262.2,31.6
판매비와관리비,273.6,241.8,259.8,267.8,232.8,-13.1
영업이익,19.9,-10.5,-24.7,-68.5,29.4,143.0
*기타영업손익,,,,,,
영업이익(발표기준),19.9,-10.5,-24.7,-68.5,29.4,143.0
*[구K-IFRS]영업이익,,,,,,
금융수익,5.5,17.5,16.8,9.2,15.9,72.8
금융원가,65.7,29.0,31.1,44.3,25.8,-41.7
기타영업외손익,-8.1,81.0,-58.3,-34.7,-6.9,80.1
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-48.4,59.1,-97.4,-138.3,12.6,109.1
법인세비용,-5.3,71.3,19.7,-10.3,9.2,189.5
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-43.1,-12.2,-117.1,-128.0,3.4,102.7
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,-43.1,-12.2,-117.1,-128.0,3.4,102.7
기타포괄이익,7.6,-8.1,-10.2,0.8,-1.3,-255.6
총포괄이익,-35.5,-20.3,-127.3,-127.2,2.1,101.7
*주당계속사업이익,-285,-74,-765,-838,19,102
*주당순이익,-285,-74,-765,-838,19,102
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,-285,-74,-765,-838,19,102
*(지배주주지분)주당순이익,-285,-74,-765,-838,19,102
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
