항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),947.2,"1,199.6","1,014.8",911.1,817.9,-10.2
*내수,,,,,,
*수출,,,,,,
매출원가,273.8,,,,,
매출총이익,673.3,"1,199.6","1,014.8",911.1,817.9,-10.2
판매비와관리비,803.9,"1,383.7","1,157.2","1,086.6",998.7,-8.1
영업이익,-130.5,-184.2,-142.4,-175.5,-180.7,-2.9
*기타영업손익,,,,,,
영업이익(발표기준),-130.5,-184.2,-142.4,-175.5,-180.7,-2.9
*[구K-IFRS]영업이익,,,,,,
금융수익,7.6,9.1,22.8,21.4,11.6,-46.0
금융원가,35.2,110.8,68.3,66.1,62.9,-4.8
기타영업외손익,8.6,-15.8,-0.7,41.8,-1.8,-104.2
"종속기업,공동지배기업및관계기업관련손익",,,,,,
법인세비용차감전계속사업이익,-149.5,-301.7,-188.6,-178.5,-233.9,-31.0
법인세비용,6.6,-5.4,14.8,-0.5,-175.5,"-36,931.3"
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,-156.0,-296.2,-203.4,-178.0,-58.3,67.2
중단사업이익,,,10.8,,,
*중단사업법인세효과,,,,,,
당기순이익,-156.0,-296.2,-192.6,-178.0,-58.3,67.2
기타포괄이익,-8.7,-77.4,-35.5,1.9,-57.6,"-3,159.1"
총포괄이익,-164.7,-373.6,-228.1,-176.2,-115.9,34.2
*주당계속사업이익,"-2,148","-3,904",,"-2,301",-701,70
*주당순이익,"-2,148","-3,904","-2,601","-2,301",-701,70
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,"-2,148","-3,904",,"-2,301",-701,70
*(지배주주지분)주당순이익,"-2,148","-3,904","-2,601","-2,301",-701,70
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
